"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.134791670E-3,-2.623688430E-2,1.201815009E0,-5.849113688E-2
1.217479166E-2,-1.124274284E-1,1.194525123E0,-7.192464918E-2
2.221579167E-2,-1.376202554E-1,1.103259683E0,-5.550418422E-2
3.225579167E-2,-1.300363392E-1,8.891823888E-1,-2.851347812E-2
4.229679167E-2,-1.276219189E-1,7.165291309E-1,-2.694396302E-3
5.233679167E-2,-1.104080826E-1,5.598782301E-1,3.352295607E-2
6.237779167E-2,-9.984199703E-2,5.178831220E-1,5.339786038E-2
7.241779166E-2,-9.029049426E-2,4.562709033E-1,6.720999628E-2
8.245879166E-2,-8.449891210E-2,3.412428498E-1,7.284045219E-2
9.249879167E-2,-9.518859535E-2,2.850372791E-1,6.730781496E-2
1.025397917E-1,-1.089821681E-1,2.958962917E-1,5.380452424E-2
1.125797917E-1,-1.004334241E-1,3.806375563E-1,5.849488452E-2
1.226207917E-1,-7.560876757E-2,4.369826019E-1,8.345243335E-2
1.326607917E-1,-4.670522362E-2,4.346056283E-1,9.796614945E-2
1.427017917E-1,-4.183962941E-2,3.489839435E-1,9.142835438E-2
1.527417917E-1,-1.765914261E-2,2.441679984E-1,1.016536504E-1
1.627827917E-1,2.825801447E-2,8.555918932E-2,8.635964990E-2
1.728237917E-1,2.205807157E-2,2.614101768E-2,6.234556064E-2
1.828637917E-1,-6.813283544E-4,6.510838866E-2,4.121710733E-2
1.929047917E-1,-2.004086040E-2,1.089906618E-1,2.812638134E-2
2.029447917E-1,-3.318249434E-2,1.106956154E-1,1.888707653E-2
2.129857917E-1,-3.596682847E-2,1.168094352E-1,1.062515192E-2
2.230257917E-1,-3.538865596E-2,1.256740242E-1,2.790267579E-2
2.330667917E-1,-2.576510608E-2,1.094689891E-1,3.434320912E-2
2.431067917E-1,-1.650236547E-2,1.240204945E-1,2.474251203E-2
2.531477917E-1,-6.110182032E-3,1.735810637E-1,9.721234441E-3
2.631877917E-1,-6.209251471E-3,2.534191608E-1,-1.269033179E-2
2.732291667E-1,-5.137252156E-3,3.579676449E-1,-3.251869977E-2
2.832691667E-1,-1.390597690E-2,4.687394202E-1,-5.325753242E-2
2.933101667E-1,-3.663445264E-2,5.372503996E-1,-5.319417641E-2
3.033501667E-1,-4.301565140E-2,5.397638679E-1,-5.359604582E-2
3.133911667E-1,-3.512741625E-2,5.188077688E-1,-4.872413725E-2
3.234311667E-1,-1.544345915E-2,4.764070809E-1,-3.732793778E-2
3.334721667E-1,-5.478747189E-3,4.789018333E-1,-2.242871188E-2
3.435121667E-1,-1.417717431E-4,5.413196683E-1,-1.321976818E-2
3.535531667E-1,-2.876231913E-3,6.503248215E-1,-1.574237086E-2
3.635941667E-1,-2.141848952E-2,8.005569577E-1,-1.929556020E-2
3.736341667E-1,-4.077886045E-2,9.590889812E-1,-4.561322182E-2
3.836751667E-1,-6.373105198E-2,1.119639277E0,-7.325283438E-2
3.937151667E-1,-9.880252928E-2,1.280943513E0,-9.762242436E-2
4.037561667E-1,-1.338955313E-1,1.422098517E0,-1.120610163E-1
4.137961667E-1,-1.759604663E-1,1.517631412E0,-1.106904447E-1
4.238371667E-1,-1.966729313E-1,1.459043741E0,-1.106539592E-1
4.338771667E-1,-2.276284099E-1,1.466102123E0,-1.058860123E-1
4.439181667E-1,-3.307034075E-1,1.492067695E0,-1.594469845E-1
4.539581667E-1,-3.359580636E-1,1.593576670E0,-2.158270180E-1
4.639991667E-1,-2.957736254E-1,1.761573076E0,-2.514475882E-1
4.740391667E-1,-3.628770411E-1,2.160665035E0,-3.085996807E-1
4.840801667E-1,-2.651678026E-1,2.327322006E0,-3.279909492E-1
4.941201667E-1,-1.628022790E-1,2.183509111E0,-2.557977438E-1
5.041611667E-1,-1.248911023E-1,1.834889531E0,-1.291210353E-1
5.142011667E-1,-1.460951567E-1,1.409212112E0,-7.866495103E-2
5.242421667E-1,-1.612136513E-1,9.675955772E-1,-4.495519400E-2
5.342821667E-1,-1.665645540E-1,5.955041647E-1,7.544006687E-3
5.443231667E-1,-1.760826856E-1,3.264231384E-1,3.958476335E-2
5.543641667E-1,-1.824843735E-1,1.823327690E-1,5.389093980E-2
5.644041667E-1,-1.804649085E-1,1.235285774E-1,3.993277997E-2
5.744451667E-1,-1.706141233E-1,1.171378493E-1,2.934742533E-2
5.844851667E-1,-1.610081047E-1,1.172912493E-1,2.582006902E-2
5.945261667E-1,-1.450099796E-1,9.675939381E-2,2.605608292E-2
6.045661667E-1,-1.292616427E-1,5.465454608E-2,2.440731972E-2
6.146071667E-1,-1.140797585E-1,2.291461825E-2,2.279374003E-2
6.246471667E-1,-9.451963753E-2,-4.103684798E-3,1.778752916E-2
6.346881667E-1,-7.171737403E-2,1.705368515E-3,1.419381611E-2
6.447281667E-1,-4.167718813E-2,2.600538172E-2,1.294159796E-2
6.547691667E-1,-9.045221843E-3,5.794578046E-2,7.448886521E-3
6.648091667E-1,2.029509097E-2,6.495895237E-2,-5.060247146E-3
6.748501667E-1,5.854156986E-2,1.152931377E-1,-1.280005556E-3
6.848901667E-1,7.918959111E-2,1.594139934E-1,-2.423245832E-2
6.949311667E-1,1.015393659E-1,1.736061424E-1,-1.969094202E-2
