"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.630208331E-3,-8.676407318E0,8.999285889E-1,2.855312347E0
8.409791670E-3,-9.041647797E0,7.475454712E-1,2.846031647E0
1.845079166E-2,-9.054371338E0,6.340814209E-1,2.974614258E0
2.849079166E-2,-9.347611542E0,6.337820435E-1,3.023412781E0
3.853179167E-2,-9.524842987E0,5.023553467E-1,3.050955505E0
4.857179167E-2,-9.570647736E0,5.751040649E-1,3.028352509E0
5.861279167E-2,-9.561367035E0,6.779402161E-1,3.111729126E0
6.865279167E-2,-9.420509949E0,4.852908325E-1,3.275039520E0
7.869379166E-2,-9.315578156E0,7.511380005E-1,3.220403137E0
8.873379166E-2,-9.108109589E0,9.383985901E-1,3.119662628E0
9.877479167E-2,-8.873397675E0,1.065933380E0,2.920277252E0
1.088147917E-1,-8.784183197E0,1.178648987E0,3.010240173E0
1.188557917E-1,-8.941955109E0,1.114282837E0,3.294349365E0
1.288957917E-1,-9.170230408E0,9.900411987E-1,3.394940186E0
1.389367917E-1,-9.392518158E0,8.078700256E-1,3.297642517E0
1.489767917E-1,-9.534123688E0,8.351133728E-1,2.975063324E0
1.590177917E-1,-9.718839569E0,7.696994019E-1,3.000510406E0
1.690587917E-1,-9.610764313E0,5.837860107E-1,2.845881958E0
1.790987917E-1,-9.349557495E0,4.025129700E-1,2.652184753E0
1.891397917E-1,-9.063502350E0,3.219804382E-1,2.688259735E0
1.991797917E-1,-9.035959625E0,3.484753418E-1,2.684218140E0
2.092207917E-1,-9.157357178E0,4.314028931E-1,2.672243042E0
2.192607917E-1,-9.238638153E0,4.641847229E-1,2.677332458E0
2.293017917E-1,-9.306147766E0,4.306544495E-1,2.772235107E0
2.393417917E-1,-9.250613251E0,5.665718079E-1,2.846480713E0
2.493827917E-1,-9.177565155E0,6.523434448E-1,2.859353943E0
2.594227917E-1,-9.101523285E0,6.454577637E-1,2.890938263E0
2.694641667E-1,-9.063801727E0,6.824308777E-1,2.907404022E0
2.795041667E-1,-9.089847565E0,7.529342651E-1,2.900368652E0
2.895451667E-1,-9.103768616E0,7.213499451E-1,2.780617676E0
2.995851667E-1,-9.227710876E0,6.327342224E-1,2.642604675E0
3.096261667E-1,-9.266180878E0,6.499484253E-1,2.634521484E0
