"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.484888333E-1,6.219577044E-2,1.439498812E-1,3.198764101E-2
7.585288333E-1,6.123312563E-2,1.289046556E-1,2.625604160E-2
7.685688333E-1,7.082130015E-2,1.269743890E-1,2.384854481E-2
7.786088333E-1,8.150227368E-2,1.257176250E-1,7.142070681E-3
7.886498333E-1,8.822169155E-2,1.218094379E-1,-8.181491867E-3
7.986898333E-1,9.260709584E-2,1.165892780E-1,-2.044960111E-2
8.087298333E-1,1.037284508E-1,1.218221188E-1,-2.707421407E-2
8.187698333E-1,1.102572009E-1,1.354593188E-1,-2.777195722E-2
8.288098333E-1,1.147177294E-1,1.441209763E-1,-3.068758547E-2
8.388498333E-1,1.183713302E-1,1.549436450E-1,-1.884389669E-2
8.488908333E-1,1.138237193E-1,1.513992399E-1,-1.520974748E-2
8.589308333E-1,1.148408130E-1,1.387293935E-1,-1.557115093E-2
8.689708333E-1,1.204052195E-1,1.241171733E-1,-7.070074789E-3
8.790108333E-1,1.272251457E-1,1.089191809E-1,-2.025914378E-3
8.890508333E-1,1.319029927E-1,1.030181497E-1,-2.174518770E-3
8.990918333E-1,1.409355253E-1,9.321715683E-2,-3.570491215E-3
9.091318333E-1,1.434151977E-1,9.448748082E-2,2.470889594E-3
9.191718333E-1,1.427519023E-1,9.906148911E-2,5.284728948E-3
9.292118333E-1,1.411092728E-1,9.848251939E-2,3.825050313E-3
9.392518333E-1,1.341038793E-1,9.733239561E-2,5.877177231E-3
9.492918333E-1,1.187962964E-1,8.442884684E-2,8.411973715E-3
9.593328333E-1,1.078991666E-1,7.196945697E-2,8.500748314E-3
9.693728333E-1,9.438255429E-2,5.143462867E-2,8.009927347E-3
9.794128333E-1,8.024986833E-2,2.595479973E-2,1.084160712E-2
9.894528333E-1,5.895550177E-2,2.176233334E-3,1.806330122E-2
9.994928333E-1,4.119870067E-2,-2.896007895E-2,2.558492497E-2
1.009533833E0,2.126147598E-2,-5.397408456E-2,3.081430867E-2
1.019573833E0,5.815212615E-3,-7.000276446E-2,3.071931750E-2
1.029613833E0,-1.179467421E-2,-7.226511836E-2,2.826361358E-2
1.039653833E0,-1.574931294E-2,-6.116514653E-2,2.763441764E-2
1.049693833E0,-8.071952499E-3,-5.099825934E-2,2.327721938E-2
1.059734833E0,1.547409687E-3,-2.728931606E-2,2.368520945E-2
