"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.936698333E-1,-9.636211395E0,3.899391174E-1,1.034648438E0
8.037098333E-1,-9.576934662E0,4.046086121E-1,9.681866455E-1
8.137498333E-1,-9.629475403E0,3.183879089E-1,1.009051666E0
8.237898333E-1,-9.719887390E0,2.615061951E-1,9.803114319E-1
8.338298333E-1,-9.784103851E0,2.603086853E-1,9.105564880E-1
8.438708333E-1,-9.899663544E0,2.297721863E-1,8.649014282E-1
8.539108333E-1,-9.937983856E0,2.472857666E-1,7.836204529E-1
8.639508333E-1,-9.927655334E0,2.335144043E-1,7.400610352E-1
8.739908333E-1,-9.881401520E0,1.974394226E-1,7.309300232E-1
8.840308333E-1,-9.805209961E0,2.591111755E-1,6.926097107E-1
8.940708333E-1,-9.774224396E0,3.065625000E-1,7.105723572E-1
9.041118333E-1,-9.790091400E0,3.606001282E-1,6.710545349E-1
9.141518333E-1,-9.838141479E0,3.888912964E-1,5.935157776E-1
9.241918333E-1,-9.842033386E0,4.418811035E-1,5.668711853E-1
9.342318333E-1,-9.835297394E0,4.526586914E-1,4.692741394E-1
9.442718333E-1,-9.895472260E0,5.050497437E-1,3.507206726E-1
9.543128333E-1,-9.923314362E0,5.786965942E-1,2.466870117E-1
9.643528333E-1,-9.930499420E0,5.804928589E-1,1.917512512E-1
9.743928333E-1,-9.952503662E0,5.875282288E-1,9.220825195E-2
9.844328333E-1,-9.949509888E0,6.090834045E-1,2.380050659E-2
9.944728333E-1,-9.871671753E0,6.276448059E-1,-6.152206421E-2
1.004513833E0,-9.719438324E0,5.974076843E-1,-1.275347900E-1
1.014553833E0,-9.570048981E0,6.222560120E-1,-1.456471252E-1
1.024593833E0,-9.447902985E0,7.096742249E-1,-1.311273193E-1
1.034633833E0,-9.390721893E0,7.792794800E-1,-2.874023438E-2
1.044673833E0,-9.391021271E0,7.641609192E-1,1.049317932E-1
1.054713833E0,-9.382489014E0,6.616241455E-1,2.209405518E-1
1.064754833E0,-9.403595123E0,6.927593994E-1,3.254232788E-1
1.074794833E0,-9.442813568E0,7.960446167E-1,3.430865479E-1
1.084834833E0,-9.483678589E0,8.087681580E-1,3.564088440E-1
1.094874833E0,-9.476194153E0,7.756869507E-1,4.077520752E-1
1.104914833E0,-9.453740845E0,8.021818542E-1,4.956193542E-1
1.114955833E0,-9.507030029E0,7.258406067E-1,7.964936829E-1
1.124995833E0,-9.776170349E0,1.167272644E0,1.047970734E0
1.135035833E0,-9.948611755E0,1.814077606E0,1.225800934E0
1.145075833E0,-1.003842499E1,1.486408997E0,1.554816742E0
1.155115833E0,-1.004575974E1,1.622625732E-1,1.526525574E0
1.165155833E0,-9.950557709E0,-3.185375977E-1,1.143472137E0
