"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.844130417E-1,-9.845027161E0,-2.782713318E-1,1.357077942E0
7.944540417E-1,-9.849817200E0,-2.906954956E-1,1.313368835E0
8.044940417E-1,-9.874366150E0,-3.936813354E-1,1.410516815E0
8.145340417E-1,-9.782157898E0,-3.993695068E-1,1.421743469E0
8.245750417E-1,-9.610464935E0,-2.896476746E-1,1.352437592E0
8.346150417E-1,-9.592502289E0,-3.215313721E-1,1.352736969E0
8.446550417E-1,-9.589807892E0,-3.490740967E-1,1.350042572E0
8.546960417E-1,-9.599238281E0,-3.677851868E-1,1.329984283E0
8.647360417E-1,-9.628726959E0,-3.938310242E-1,1.275497589E0
8.747760417E-1,-9.649084625E0,-3.863465881E-1,1.154399414E0
8.848170417E-1,-9.669891357E0,-3.330574036E-1,1.034498749E0
8.948570417E-1,-9.781858521E0,-2.887495422E-1,9.297166443E-1
9.048970417E-1,-9.892777863E0,-2.719844055E-1,8.533753967E-1
9.149380417E-1,-9.983339539E0,-2.339634705E-1,7.978408813E-1
9.249780417E-1,-1.001851639E1,-1.817221069E-1,7.574249268E-1
9.350180417E-1,-9.943672028E0,-1.411564636E-1,7.229965210E-1
9.450590417E-1,-9.860295410E0,-6.376739502E-2,6.369255066E-1
9.550990417E-1,-9.820178833E0,-1.047821045E-2,5.057981873E-1
9.651400417E-1,-9.794132996E0,1.975891113E-2,3.867956543E-1
9.751800417E-1,-9.785001984E0,1.781295776E-2,2.990780640E-1
9.852200417E-1,-9.860295410E0,4.370910645E-2,2.089654541E-1
9.952610417E-1,-9.972262573E0,2.933898926E-2,1.219963074E-1
1.005301042E0,-1.007270370E1,-1.227447510E-2,4.849914551E-2
1.015341042E0,-1.014859589E1,-5.119354248E-2,-1.392105103E-2
1.025382042E0,-1.016925293E1,-7.708969116E-2,-7.155120850E-2
1.035422042E0,-1.015832565E1,-7.499404907E-2,-1.170565796E-1
1.045462042E0,-1.012659164E1,-6.840774536E-2,-1.086740112E-1
1.055503042E0,-1.003423370E1,-3.143463135E-2,-1.344204712E-1
1.065543042E0,-9.934241638E0,4.340972900E-2,-1.739382935E-1
1.075583042E0,-9.824669495E0,1.468446350E-1,-1.836680603E-1
1.085624042E0,-9.716893616E0,2.613565063E-1,-1.942959595E-1
1.095664042E0,-9.611213379E0,4.221221924E-1,-1.910028076E-1
1.105704042E0,-9.480086060E0,5.450166321E-1,-1.553768921E-1
1.115745042E0,-9.358688507E0,5.727090454E-1,-8.981323242E-2
