"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.541930833E-1,-2.775121294E-2,-5.415736884E-2,7.006525993E-2
8.642330833E-1,4.250295460E-4,3.345530480E-2,4.034359008E-2
8.742720833E-1,1.829033718E-2,7.171363384E-2,1.808443666E-2
8.843120833E-1,3.663871810E-2,6.559821963E-2,-1.324148150E-3
8.943520833E-1,4.782532156E-2,6.536005437E-2,-1.408163179E-2
9.043920833E-1,5.460786074E-2,5.230017751E-2,-1.853310503E-2
9.144310833E-1,5.668087676E-2,3.387003019E-2,-2.215537429E-2
9.244710833E-1,5.872591957E-2,1.450165734E-2,-2.397218160E-2
9.345110833E-1,6.200325489E-2,8.066836745E-4,-2.249528281E-2
9.445510833E-1,6.491963565E-2,2.728495747E-5,-2.147997357E-2
9.545900833E-1,6.954688579E-2,6.409018300E-3,-1.923173293E-2
9.646300833E-1,7.536322623E-2,1.295693219E-2,-1.806979626E-2
9.746700833E-1,7.829052955E-2,1.861253567E-2,-1.809657365E-2
9.847090833E-1,8.366239071E-2,2.235747129E-2,-1.727525331E-2
9.947490833E-1,8.889283985E-2,1.968605444E-2,-1.769496873E-2
1.004789083E0,9.375334531E-2,1.596279442E-2,-1.920239441E-2
1.014829083E0,9.834252298E-2,1.402444765E-2,-2.387685888E-2
1.024868083E0,1.037822217E-1,9.261528030E-3,-3.013962694E-2
1.034908083E0,1.149717644E-1,3.486462869E-3,-3.510509059E-2
1.044948083E0,1.256734580E-1,-5.662867334E-4,-4.373092577E-2
1.054988083E0,1.370853782E-1,1.080345828E-3,-4.879759252E-2
1.065027083E0,1.515519321E-1,5.727828480E-3,-5.546081811E-2
1.075066375E0,1.596865803E-1,8.753246628E-3,-6.355033815E-2
1.085106375E0,1.688587815E-1,2.664195374E-3,-7.219948620E-2
1.095145375E0,1.722284406E-1,-5.530685186E-3,-7.827904820E-2
1.105185375E0,1.799598634E-1,-1.005246677E-2,-8.620195091E-2
1.115225375E0,1.856222302E-1,-4.687044770E-3,-9.489518404E-2
1.125265375E0,1.925324202E-1,3.741530236E-3,-9.988583624E-2
1.135304375E0,1.960904002E-1,1.052859612E-2,-1.051120237E-1
1.145344375E0,1.969204843E-1,1.785353944E-2,-1.038254872E-1
1.155384375E0,1.953082085E-1,1.761279069E-2,-1.031365320E-1
1.165423375E0,1.917915046E-1,1.814142987E-2,-1.003471315E-1
1.175463375E0,1.864483804E-1,2.101491205E-2,-9.674716741E-2
1.185503375E0,1.767358035E-1,1.883852109E-2,-9.591677785E-2
1.195543375E0,1.629632562E-1,1.768617146E-2,-9.061761945E-2
1.205582375E0,1.472802311E-1,1.388730109E-2,-8.284872770E-2
1.215622375E0,1.285230517E-1,1.675232872E-2,-7.457961142E-2
