"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.217749975E-3,-1.009276199E1,-4.382885742E-1,1.002315674E0
1.525775000E-2,-1.015877472E1,-4.486170959E-1,1.451980591E0
2.529774996E-2,-1.001088226E1,-4.721182251E-1,1.748813324E0
3.533774999E-2,-9.970615997E0,-4.577481079E-1,1.833387451E0
4.537774995E-2,-9.875413971E0,-4.263134766E-1,1.828447723E0
5.541774997E-2,-9.748927002E0,-3.718267822E-1,1.798809357E0
6.545775000E-2,-9.655221863E0,-2.273771667E-1,1.874551849E0
7.549774996E-2,-9.621092834E0,-1.285826111E-1,1.952240295E0
8.553774998E-2,-9.524393921E0,4.176315308E-2,2.130818939E0
9.557774995E-2,-9.382788391E0,1.884580994E-1,2.254162445E0
1.056177500E-1,-9.322763214E0,2.594105530E-1,2.179767151E0
1.156577500E-1,-9.349108429E0,2.360591125E-1,2.156415710E0
1.256977500E-1,-9.311237183E0,2.351609802E-1,2.195933533E0
1.357377500E-1,-9.221423950E0,2.308200073E-1,2.160457306E0
1.457767500E-1,-9.217532043E0,1.281335449E-1,2.211052094E0
1.558171667E-1,-9.195378113E0,6.002517700E-2,2.231559448E0
1.658571666E-1,-9.237740021E0,-4.790039062E-3,2.257754974E0
1.758971667E-1,-9.311237183E0,1.751358032E-2,2.278711395E0
1.859371666E-1,-9.486971741E0,-6.361770630E-2,2.213896179E0
1.959771666E-1,-9.560468903E0,-1.330732727E-1,2.214644623E0
2.060171667E-1,-9.596394196E0,-1.130149841E-1,2.177521820E0
2.160571666E-1,-9.776170349E0,-2.463876343E-1,2.117496643E0
2.260971667E-1,-9.760153656E0,-2.829116821E-1,2.241438904E0
2.361371666E-1,-9.746232605E0,-2.258802795E-1,2.308798828E0
2.461771666E-1,-9.749675446E0,-1.646575928E-1,2.366129608E0
2.562171667E-1,-9.744735718E0,-1.311273193E-1,2.323168945E0
2.662571666E-1,-9.654323730E0,-9.490264893E-2,2.330952759E0
2.762971667E-1,-9.530531158E0,-1.167572021E-2,2.292782135E0
2.863371666E-1,-9.358838196E0,2.180964661E-1,2.276316376E0
2.963771666E-1,-9.408385162E0,2.667453003E-1,2.168390808E0
3.064171667E-1,-9.325457611E0,2.567161560E-1,2.272574158E0
3.164571666E-1,-9.298962708E0,4.487667847E-1,2.170187073E0
3.264971667E-1,-9.381141815E0,3.379971313E-1,2.167492676E0
3.365371666E-1,-9.311835938E0,4.017645264E-1,2.251468048E0
3.465771666E-1,-9.302255859E0,3.936813354E-1,2.234403534E0
3.566171667E-1,-9.370962982E0,3.198847961E-1,2.263293457E0
3.666571666E-1,-9.451046448E0,2.986289978E-1,2.202819214E0
3.766971666E-1,-9.502838745E0,2.480342102E-1,2.159259796E0
3.867371667E-1,-9.457183685E0,1.761836243E-1,2.149230652E0
3.967771666E-1,-9.376800842E0,2.465373230E-1,2.124831390E0
4.068171667E-1,-9.369466095E0,3.990701294E-1,2.080972595E0
