"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.027774998E-2,1.410896629E-1,3.837021589E-1,1.087834761E-1
3.031775000E-2,1.102007255E-1,3.171255291E-1,1.211322919E-1
4.035774997E-2,7.984908670E-2,2.713342309E-1,1.289792955E-1
5.039774999E-2,5.018946528E-2,2.229509950E-1,1.397749484E-1
6.043774995E-2,2.590632997E-2,1.639141738E-1,1.414802074E-1
7.047774998E-2,1.062377915E-2,9.855701029E-2,1.446182132E-1
8.051775000E-2,9.815637022E-3,5.164973065E-2,1.389962137E-1
9.055774997E-2,1.292834058E-2,2.604264021E-2,1.232848912E-1
1.005977500E-1,1.373456419E-2,6.629247684E-3,1.074475646E-1
1.106377500E-1,1.434176508E-2,-1.262940094E-2,9.884315729E-2
1.206777500E-1,8.752816357E-3,1.110287616E-3,9.520152211E-2
1.307177500E-1,4.602279980E-3,1.321675070E-2,8.305963874E-2
1.407567500E-1,5.491775461E-3,3.489887714E-2,7.710801065E-2
1.507971666E-1,9.755496867E-3,5.932778865E-2,6.978564709E-2
1.608371667E-1,1.836485416E-2,8.507049829E-2,6.060127914E-2
1.708771666E-1,2.817913704E-2,1.049118489E-1,3.880304098E-2
1.809171666E-1,3.855175525E-2,9.054911137E-2,2.901597694E-2
1.909571667E-1,4.931491986E-2,6.228391826E-2,2.603856288E-2
2.009971666E-1,5.016551167E-2,4.131423682E-2,1.411509141E-2
2.110371666E-1,5.684046075E-2,-3.403965151E-3,2.692436427E-2
2.210771666E-1,6.345597655E-2,-1.573262922E-2,3.999672458E-2
2.311171666E-1,6.481046230E-2,-1.686313935E-2,5.148879811E-2
2.411571667E-1,6.656042486E-2,-5.007012747E-3,5.611896887E-2
2.511971666E-1,7.558827102E-2,-1.598456316E-2,6.233452260E-2
2.612371666E-1,8.077717572E-2,-1.879712753E-2,6.411857903E-2
2.712771667E-1,7.531154156E-2,-1.553397439E-2,6.148484349E-2
2.813171666E-1,6.246794388E-2,-5.870942026E-3,4.213257879E-2
2.913571667E-1,4.044653103E-2,2.397374017E-3,2.085072920E-2
3.013971666E-1,3.170095384E-2,2.448168769E-2,6.618831772E-3
3.114371666E-1,1.065532491E-2,4.367642477E-2,-1.985698380E-2
3.214771667E-1,-5.601606332E-3,3.720451891E-2,-1.854601502E-2
3.315171666E-1,-1.506914478E-2,4.980339855E-2,-2.213116363E-2
3.415571667E-1,-2.287405543E-2,5.771419778E-2,-2.777886391E-2
3.515971666E-1,-2.005376667E-2,7.087234408E-2,-1.903304271E-2
3.616371666E-1,-1.568266004E-2,7.787570357E-2,-8.725543506E-3
3.716771667E-1,-1.049641892E-2,7.848023623E-2,5.763384979E-3
3.817171666E-1,-5.560813472E-3,7.084919512E-2,2.390230633E-2
3.917571667E-1,-7.129682228E-3,6.788162887E-2,3.281936795E-2
4.017971666E-1,-1.674568839E-2,6.526333094E-2,1.293551829E-2
4.118371666E-1,-3.270414844E-2,1.006615311E-1,3.781423718E-2
4.218771667E-1,-4.215161875E-2,1.116641760E-1,3.889081255E-2
4.319171666E-1,-5.235738680E-2,6.618404388E-2,2.239998616E-2
4.419571667E-1,-5.466817319E-2,3.441475332E-2,1.332689449E-2
4.519971666E-1,-5.904960632E-2,2.394853160E-2,7.110011764E-3
4.620371666E-1,-6.486123800E-2,4.430095106E-2,2.746459097E-3
4.720771667E-1,-6.801123172E-2,5.603297427E-2,1.489899587E-2
4.821161666E-1,-5.975996330E-2,6.392677873E-2,2.022888139E-2
4.921561666E-1,-6.816437095E-2,1.069823727E-1,1.539657451E-2
5.021961667E-1,-6.847495586E-2,8.223190904E-2,2.180211805E-2
5.122361666E-1,-6.876444817E-2,5.214404687E-2,1.898342930E-2
5.222761667E-1,-7.873632759E-2,3.563248739E-2,1.596579328E-2
5.323161666E-1,-7.596077770E-2,3.516776487E-2,1.735090464E-2
5.423561666E-1,-8.055932075E-2,3.686575964E-2,1.740470715E-2
5.523961667E-1,-7.634779811E-2,4.303257540E-2,1.745903492E-2
5.624361666E-1,-7.176686078E-2,3.370247409E-2,2.148905955E-2
5.724761666E-1,-6.753163785E-2,1.323821396E-2,2.416313998E-2
5.825161666E-1,-5.743463337E-2,-6.364199799E-4,2.350376546E-2
5.925561666E-1,-6.465712190E-2,-1.138067618E-2,1.876759902E-2
6.025961667E-1,-7.378196716E-2,-1.632453687E-2,1.677731797E-2
6.126361666E-1,-8.755263686E-2,-1.398361847E-2,3.102416545E-2
6.226761666E-1,-8.728770912E-2,-2.328087762E-2,4.061268270E-2
6.327161667E-1,-1.017705053E-1,-5.294183269E-2,4.879098386E-2
6.427561666E-1,-1.050115526E-1,-6.446325034E-2,6.123403087E-2
6.527961667E-1,-9.971079975E-2,-4.667333886E-2,5.766379833E-2
6.628361666E-1,-8.851353079E-2,-3.021625988E-2,5.329718068E-2
6.728761666E-1,-7.361979783E-2,-8.966633119E-3,4.196117073E-2
6.829161667E-1,-5.545922369E-2,1.510677766E-2,3.408317640E-2
6.929561666E-1,-3.993512690E-2,4.231176525E-2,3.694980219E-2
7.029961667E-1,-3.260558099E-2,5.154460669E-2,2.991010249E-2
7.130361666E-1,-1.891320385E-2,4.993419349E-2,1.469226927E-2
7.230761666E-1,-1.859549806E-2,4.931094497E-2,1.520529483E-2
7.331161667E-1,-1.556082536E-2,5.386122316E-2,1.806393266E-2
7.431561666E-1,-1.691686176E-2,5.865587294E-2,2.224502526E-2
7.531961667E-1,-2.287089080E-2,4.611478001E-2,2.202771045E-2
7.632361666E-1,-3.070880100E-2,3.192208707E-2,1.632085443E-2
