"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.090170254E0,-9.737591743E0,4.444667995E-1,4.199403822E-1
2.100170254E0,-9.747760773E0,4.683950245E-1,4.151547253E-1
2.110170254E0,-9.747760773E0,4.827519655E-1,4.193421602E-1
2.120170254E0,-9.742975235E0,4.731806815E-1,4.295116663E-1
2.130170254E0,-9.733404160E0,4.875376225E-1,4.342973232E-1
2.140170254E0,-9.732806206E0,4.636093974E-1,3.960121572E-1
2.150170254E0,-9.708877563E0,4.396811724E-1,4.055834413E-1
2.160170254E0,-9.699306488E0,4.205385745E-1,4.205385745E-1
2.170170254E0,-9.699306488E0,3.918247223E-1,3.966103494E-1
2.180170254E0,-9.713065147E0,3.870390654E-1,3.487538993E-1
2.190170254E0,-9.708279610E0,3.870390654E-1,3.487538993E-1
2.200170254E0,-9.742377281E0,4.109672904E-1,3.720839322E-1
2.210170254E0,-9.704092026E0,4.013960063E-1,4.253242314E-1
2.220170254E0,-9.756733894E0,3.966103494E-1,4.342973232E-1
2.230170254E0,-9.747162819E0,3.678964674E-1,4.205385745E-1
2.240170254E0,-9.761520386E0,3.391826153E-1,3.966103494E-1
2.250170254E0,-9.732806206E0,3.631108403E-1,4.013960063E-1
2.260170254E0,-9.704092026E0,3.918247223E-1,4.205385745E-1
2.270170254E0,-9.680164337E0,3.966103494E-1,4.013960063E-1
2.280170254E0,-9.656235695E0,3.918247223E-1,4.109672904E-1
2.290170254E0,-9.642477036E0,4.301098585E-1,4.588237405E-1
2.300170254E0,-9.680762291E0,4.348955154E-1,4.588237405E-1
2.310170254E0,-9.737591743E0,4.109672904E-1,3.816552162E-1
2.320170254E0,-9.751350403E0,4.109672904E-1,3.194418252E-1
2.330170254E0,-9.793823242E0,4.157529473E-1,2.285145670E-1
2.340170254E0,-9.745966911E0,4.205385745E-1,1.956132501E-1
2.350170254E0,-9.731609344E0,4.301098585E-1,2.482553422E-1
2.360170254E0,-9.684351921E0,4.013960063E-1,3.296113312E-1
2.370170254E0,-9.656235695E0,4.013960063E-1,3.732803464E-1
2.380170254E0,-9.651450157E0,3.822534084E-1,3.780659735E-1
2.390170254E0,-9.675378799E0,3.487538993E-1,3.924229145E-1
2.400170254E0,-9.713065147E0,3.487538993E-1,3.541377485E-1
2.410170254E0,-9.703494072E0,3.774677813E-1,3.487538993E-1
2.420170254E0,-9.684351921E0,4.061816335E-1,3.391826153E-1
2.430170254E0,-9.689735413E0,4.253242314E-1,3.822534084E-1
2.440170254E0,-9.651450157E0,4.683950245E-1,3.822534084E-1
2.450170254E0,-9.733404160E0,4.731806815E-1,4.582255483E-1
2.460170254E0,-9.738189697E0,4.636093974E-1,4.342973232E-1
2.470170254E0,-9.728020668E0,4.540380836E-1,4.103690982E-1
2.480170254E0,-9.733404160E0,4.683950245E-1,4.534398913E-1
2.490170254E0,-9.704689980E0,4.396811724E-1,4.917250574E-1
2.500170254E0,-9.656833649E0,4.157529473E-1,4.827519655E-1
2.510170254E0,-9.685547829E0,3.822534084E-1,4.779663086E-1
2.520170254E0,-9.666405678E0,4.013960063E-1,4.683950245E-1
2.530170254E0,-9.719047546E0,3.966103494E-1,4.588237405E-1
2.540170254E0,-9.738189697E0,3.966103494E-1,4.677968323E-1
2.550170254E0,-9.737591743E0,3.918247223E-1,4.253242314E-1
2.560170254E0,-9.732806206E0,3.966103494E-1,4.013960063E-1
2.570170254E0,-9.737591743E0,3.918247223E-1,4.007977843E-1
2.580170254E0,-9.751350403E0,3.774677813E-1,3.439682424E-1
2.590170254E0,-9.765707016E0,3.391826153E-1,3.152543902E-1
2.600170254E0,-9.741779327E0,3.343969584E-1,3.008974493E-1
2.610170254E0,-9.751350403E0,3.056831062E-1,3.439682424E-1
2.620170254E0,-9.722636223E0,3.152543902E-1,3.349951804E-1
2.630170254E0,-9.704092026E0,3.583251834E-1,3.774677813E-1
2.640170254E0,-9.694520950E0,3.678964674E-1,4.013960063E-1
2.650170254E0,-9.713663101E0,3.583251834E-1,4.061816335E-1
2.660170254E0,-9.746564865E0,3.391826153E-1,3.535395563E-1
2.670170254E0,-9.775279045E0,3.200400174E-1,3.200400174E-1
2.680170254E0,-9.774680138E0,3.296113312E-1,2.721835673E-1
2.690170254E0,-9.693324089E0,3.152543902E-1,2.398804724E-1
2.700170254E0,-9.755537987E0,3.439682424E-1,2.626122832E-1
2.710170254E0,-9.736394882E0,3.200400174E-1,2.584248483E-1
2.720170254E0,-9.726823807E0,3.487538993E-1,2.823530734E-1
2.730170254E0,-9.717252731E0,3.056831062E-1,2.823530734E-1
2.740170254E0,-9.736394882E0,3.008974493E-1,2.632105052E-1
2.750170254E0,-9.741181374E0,3.152543902E-1,2.488535494E-1
2.760170254E0,-9.731609344E0,3.439682424E-1,2.297109663E-1
2.770170254E0,-9.722038269E0,3.296113312E-1,2.344966233E-1
2.780170254E0,-9.722038269E0,3.774677813E-1,2.530409992E-1
2.790170254E0,-9.726823807E0,3.200400174E-1,2.584248483E-1
2.800170254E0,-9.712467194E0,3.343969584E-1,2.919243574E-1
2.810170254E0,-9.698708534E0,3.535395563E-1,3.158525825E-1
2.820170254E0,-9.669994354E0,3.678964674E-1,2.967100143E-1
2.830170254E0,-9.708279610E0,3.487538993E-1,3.206382394E-1
2.840170254E0,-9.674779892E0,3.535395563E-1,3.206382394E-1
2.850170254E0,-9.684351921E0,3.631108403E-1,3.541377485E-1
2.860170254E0,-9.741779327E0,3.535395563E-1,3.248256743E-1
2.870170254E0,-9.703494072E0,3.391826153E-1,3.254238665E-1
2.880170254E0,-9.689137459E0,3.535395563E-1,3.302095234E-1
2.890170254E0,-9.713065147E0,3.678964674E-1,3.391826153E-1
2.900170254E0,-9.708279610E0,3.870390654E-1,3.248256743E-1
2.910170254E0,-9.741779327E0,3.726821244E-1,3.248256743E-1
2.920170254E0,-9.751350403E0,3.774677813E-1,3.200400174E-1
2.930170254E0,-9.751350403E0,3.822534084E-1,3.391826153E-1
2.940170254E0,-9.736993790E0,3.343969584E-1,3.678964674E-1
2.950170254E0,-9.736993790E0,3.391826153E-1,3.726821244E-1
2.960170254E0,-9.698708534E0,3.391826153E-1,3.589234054E-1
2.970170254E0,-9.689137459E0,3.200400174E-1,3.206382394E-1
2.980170254E0,-9.722636223E0,3.056831062E-1,3.062812984E-1
2.990170254E0,-9.726823807E0,3.152543902E-1,2.344966233E-1
3.000170254E0,-9.735796928E0,3.104687333E-1,1.770688742E-1
3.010170254E0,-9.754940033E0,2.865405083E-1,1.866401732E-1
3.020170254E0,-9.750154495E0,2.721835673E-1,1.770688742E-1
3.030170254E0,-9.764511108E0,2.769692242E-1,1.627119333E-1
3.040170254E0,-9.768698692E0,2.673979402E-1,1.531406492E-1
3.050170254E0,-9.763913155E0,2.769692242E-1,1.004985496E-1
3.060170254E0,-9.763913155E0,2.913261652E-1,1.148554832E-1
3.070170254E0,-9.749555588E0,2.961117923E-1,9.092725813E-2
3.080170254E0,-9.735198975E0,3.343969584E-1,1.052841991E-1
3.090170254E0,-9.716055870E0,3.200400174E-1,1.292124242E-1
3.100170254E0,-9.711869240E0,3.487538993E-1,1.483550072E-1
3.110170254E0,-9.735796928E0,3.391826153E-1,1.435693651E-1
3.120170254E0,-9.740582466E0,3.248256743E-1,1.627119333E-1
3.130170254E0,-9.726225853E0,3.200400174E-1,1.483550072E-1
3.140170254E0,-9.707083702E0,3.535395563E-1,1.531406492E-1
3.150170254E0,-9.687940598E0,3.583251834E-1,1.674975902E-1
3.160170254E0,-9.683155060E0,3.631108403E-1,1.435693651E-1
3.170170254E0,-9.692128181E0,3.439682424E-1,1.196411327E-1
3.180170254E0,-9.692128181E0,3.583251834E-1,8.614161611E-2
3.190170254E0,-9.692726135E0,3.631108403E-1,1.387837082E-1
3.200170254E0,-9.721440315E0,3.631108403E-1,1.531406492E-1
3.210170254E0,-9.735796928E0,3.678964674E-1,1.764706671E-1
3.220170254E0,-9.740582466E0,3.535395563E-1,1.627119333E-1
3.230170254E0,-9.759725571E0,3.774677813E-1,2.051845491E-1
3.240170254E0,-9.745966911E0,3.726821244E-1,2.243271172E-1
3.250170254E0,-9.731609344E0,3.583251834E-1,2.243271172E-1
3.260170254E0,-9.731609344E0,3.678964674E-1,2.243271172E-1
3.270170254E0,-9.707083702E0,3.439682424E-1,1.722832322E-1
3.280170254E0,-9.707083702E0,3.439682424E-1,1.579262912E-1
3.290170254E0,-9.721440315E0,3.248256743E-1,1.387837082E-1
3.300170254E0,-9.744770050E0,3.008974493E-1,1.148554832E-1
3.310170254E0,-9.759127617E0,3.296113312E-1,1.196411327E-1
3.320170254E0,-9.768698692E0,3.296113312E-1,9.571290761E-2
3.330170254E0,-9.797411919E0,3.343969584E-1,7.118647546E-2
3.340170254E0,-9.797411919E0,3.535395563E-1,8.075776696E-2
3.350170254E0,-9.778269768E0,3.583251834E-1,9.511470050E-2
3.360170254E0,-9.740582466E0,3.822534084E-1,1.333998591E-1
3.370170254E0,-9.726225853E0,3.631108403E-1,1.387837082E-1
3.380170254E0,-9.735198975E0,3.822534084E-1,1.142572835E-1
3.390170254E0,-9.739984512E0,3.726821244E-1,1.004985496E-1
3.400170254E0,-9.739984512E0,3.487538993E-1,1.196411327E-1
3.410170254E0,-9.744770050E0,3.391826153E-1,1.339980662E-1
3.420170254E0,-9.731011391E0,3.583251834E-1,1.674975902E-1
3.430170254E0,-9.716654778E0,3.296113312E-1,1.722832322E-1
3.440170254E0,-9.745368004E0,3.391826153E-1,2.009970993E-1
3.450170254E0,-9.745368004E0,3.391826153E-1,2.009970993E-1
3.460170254E0,-9.740582466E0,3.631108403E-1,1.866401732E-1
