"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.841587501E-2,-9.643097076E0,-2.430944824E-1,1.142124939E-1
2.845587500E-2,-9.884395294E0,-4.734654236E-1,1.989363098E-1
3.849587502E-2,-9.708511047E0,-3.930825806E-1,2.222877502E-1
4.853587502E-2,-9.620494080E0,-4.221221924E-1,3.492237854E-1
5.857587501E-2,-9.703271942E0,-5.349874878E-1,4.538562012E-1
6.861687501E-2,-9.692644043E0,-5.324427795E-1,4.799020386E-1
7.865687500E-2,-9.617500305E0,-5.346881104E-1,4.641847229E-1
8.869687503E-2,-9.623787231E0,-5.644761658E-1,4.825964355E-1
9.873687502E-2,-9.611512756E0,-5.810916138E-1,4.828958130E-1
1.087768750E-1,-9.616901550E0,-5.538482666E-1,4.011657715E-1
1.188168750E-1,-9.637558594E0,-5.498066711E-1,2.911445618E-1
1.288568750E-1,-9.644893341E0,-5.077441406E-1,2.712359619E-1
1.388968750E-1,-9.723779297E0,-5.312452698E-1,2.592608643E-1
1.489368750E-1,-9.762997742E0,-5.667214966E-1,2.924917603E-1
1.589778750E-1,-9.834399261E0,-5.474116516E-1,3.562591553E-1
1.690178750E-1,-9.874216461E0,-5.108876038E-1,3.847000122E-1
1.790578750E-1,-9.836794281E0,-4.923262024E-1,3.692820740E-1
1.890978750E-1,-9.781708832E0,-4.990621948E-1,3.641926575E-1
1.991378750E-1,-9.717642059E0,-5.272036743E-1,3.841012573E-1
2.091778750E-1,-9.694290619E0,-5.354365540E-1,3.844006348E-1
2.192178750E-1,-9.689350891E0,-5.662724304E-1,3.673361206E-1
2.292578750E-1,-9.708061981E0,-5.858816528E-1,3.890409851E-1
2.392978750E-1,-9.746831360E0,-5.860313416E-1,3.576063538E-1
2.493378750E-1,-9.745783539E0,-6.072871399E-1,4.120930481E-1
2.593788750E-1,-9.711504822E0,-5.857319641E-1,4.475692749E-1
2.694188750E-1,-9.671238556E0,-6.039939880E-1,4.406835938E-1
2.794588750E-1,-9.682465210E0,-6.171665955E-1,4.397854614E-1
2.894988750E-1,-9.653275909E0,-6.242019653E-1,3.953279114E-1
2.995388750E-1,-9.664951630E0,-6.218069458E-1,3.794609070E-1
3.095788750E-1,-9.752669220E0,-6.213578796E-1,3.360511780E-1
3.196188750E-1,-9.753267975E0,-6.185137939E-1,3.644920349E-1
3.296588750E-1,-9.723779297E0,-6.080355835E-1,4.016148376E-1
3.396988750E-1,-9.757908325E0,-5.833369446E-1,4.113446045E-1
