"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.575416723E-4,-8.707542572E0,-7.289840698E-2,4.208049316E0
1.089854167E-2,-8.378826141E0,3.644920349E-1,4.385580139E0
2.093854167E-2,-8.148604889E0,4.498146057E-1,4.561314697E0
3.097954167E-2,-8.277187500E0,3.576063538E-1,4.546046448E0
4.102054167E-2,-8.378227386E0,4.607418823E-1,4.541555786E0
5.106054167E-2,-8.348589020E0,4.430786133E-1,4.627327423E0
6.110154167E-2,-8.321046295E0,4.400848389E-1,4.699327698E0
7.114154167E-2,-8.326734467E0,4.677772522E-1,4.799469452E0
8.118254167E-2,-8.334069214E0,4.754113770E-1,4.842430115E0
9.122354167E-2,-8.371042328E0,4.695735168E-1,4.898264008E0
1.012635417E-1,-8.323141937E0,4.787045288E-1,5.018464050E0
1.113045417E-1,-8.312963104E0,5.360353088E-1,5.075495453E0
1.213455417E-1,-8.343349915E0,5.968089294E-1,5.037474518E0
1.313855417E-1,-8.330626373E0,6.447093201E-1,4.954696655E0
1.414265417E-1,-8.346194000E0,6.965016174E-1,4.874762878E0
1.514665417E-1,-8.349936218E0,7.212002563E-1,4.802912292E0
1.615075417E-1,-8.357420654E0,6.941065979E-1,4.755011902E0
1.715485417E-1,-8.412057037E0,6.870712280E-1,4.745132446E0
1.815885417E-1,-8.534502411E0,6.346801758E-1,4.739144897E0
1.916295417E-1,-8.683143311E0,5.731581116E-1,4.843627625E0
2.016705417E-1,-8.751700745E0,5.921685791E-1,4.797523499E0
2.117105417E-1,-8.725355530E0,5.870791626E-1,4.731061707E0
2.217515417E-1,-8.597072296E0,5.629792786E-1,4.631518707E0
2.317925417E-1,-8.468040619E0,5.873785400E-1,4.582420807E0
2.418325417E-1,-8.386609955E0,6.020480347E-1,4.583618317E0
2.518735417E-1,-8.392597504E0,5.581892395E-1,4.619094543E0
2.619135417E-1,-8.382718048E0,5.513035583E-1,4.680017853E0
2.719545417E-1,-8.420888672E0,5.533992004E-1,4.699477386E0
2.819955417E-1,-8.505013733E0,5.867797852E-1,4.765340424E0
2.920355417E-1,-8.601113892E0,6.117778015E-1,4.790637817E0
3.020761667E-1,-8.641529846E0,6.102809143E-1,4.856949921E0
3.121171667E-1,-8.666078796E0,6.282435608E-1,4.822521515E0
3.221571667E-1,-8.616980896E0,6.471043396E-1,4.757706299E0
3.321981667E-1,-8.485404510E0,6.731501770E-1,4.722529449E0
3.422381667E-1,-8.441396027E0,6.972500610E-1,4.679269409E0
3.522791667E-1,-8.412955170E0,6.929090881E-1,4.657115479E0
3.623201667E-1,-8.376880188E0,6.547384644E-1,4.666096802E0
3.723601667E-1,-8.354576569E0,6.274951172E-1,4.657265167E0
3.824011667E-1,-8.392298126E0,5.933660889E-1,4.637506256E0
3.924421667E-1,-8.378377075E0,5.734574890E-1,4.666994934E0
4.024821667E-1,-8.374335480E0,6.116281128E-1,4.682712250E0
4.125231667E-1,-8.375532990E0,6.735992432E-1,4.619094543E0
4.225641667E-1,-8.287216644E0,8.903485107E-1,4.535418549E0
4.326041667E-1,-8.253237305E0,9.828561401E-1,4.457730103E0
4.426451667E-1,-8.065377960E0,9.427395630E-1,4.399201813E0
4.526851667E-1,-7.841144257E0,9.613009644E-1,4.123325500E0
4.627261667E-1,-7.594906311E0,9.437873840E-1,3.927233276E0
4.727671667E-1,-7.269932098E0,8.893006897E-1,3.655099182E0
4.828071667E-1,-7.029232635E0,8.650511169E-1,3.430416412E0
4.928481667E-1,-6.948101349E0,8.569679260E-1,3.288511505E0
5.028891667E-1,-7.163353729E0,8.304730225E-1,3.247496796E0
5.129291667E-1,-7.932154999E0,8.003855896E-1,3.093317413E0
5.229701667E-1,-8.679401093E0,7.747888184E-1,3.054548035E0
5.330101667E-1,-9.053173828E0,6.914122009E-1,3.338956604E0
5.430511667E-1,-1.024379791E1,6.502478027E-1,2.886746979E0
5.530921667E-1,-1.098296082E1,6.352789307E-1,2.666255493E0
5.631321667E-1,-1.132455048E1,5.499563599E-1,2.356998596E0
5.731731667E-1,-1.138637192E1,1.396595764E-1,2.113005981E0
5.832141667E-1,-1.147543671E1,-3.276686096E-1,1.786684570E0
5.932541667E-1,-1.156794434E1,-5.676196289E-1,1.499731293E0
6.032951667E-1,-1.154713760E1,-3.517684937E-1,1.248703308E0
6.133361667E-1,-1.139355698E1,-4.093986511E-1,8.966354370E-1
6.233761667E-1,-1.131721573E1,-6.875202942E-1,3.218307495E-1
6.334171667E-1,-1.112516510E1,-1.153950348E0,9.957293701E-1
6.434571667E-1,-1.101963455E1,-1.205143890E0,1.684297485E0
6.534981667E-1,-1.035456757E1,-4.370910645E-1,1.722318420E0
6.635391667E-1,-8.885522461E0,1.842668152E-1,1.370100861E0
6.735791667E-1,-8.660540314E0,1.068777466E-1,1.381776581E0
6.836201667E-1,-8.874595184E0,1.776805115E-1,1.486558685E0
6.936611667E-1,-9.029672699E0,2.475851440E-1,1.592837677E0
7.037011667E-1,-9.034013672E0,2.676434326E-1,1.709744568E0
7.137421667E-1,-9.081764374E0,2.668949890E-1,1.732946320E0
7.237821667E-1,-9.200018463E0,3.085084534E-1,1.740879822E0
7.338231667E-1,-9.302854614E0,2.856060791E-1,1.749561768E0
7.438641667E-1,-9.471703491E0,2.050735474E-1,1.723515930E0
7.539041667E-1,-9.602531433E0,1.972897339E-1,1.581760712E0
7.639451667E-1,-9.685309296E0,1.806742859E-1,1.468146973E0
7.739861667E-1,-9.776769104E0,1.399589539E-1,1.451980591E0
7.840261667E-1,-9.801168365E0,9.939331055E-2,1.469045105E0
7.940671667E-1,-9.778715057E0,1.146615601E-1,1.473535767E0
8.041081667E-1,-9.773026886E0,1.275347900E-1,1.442400513E0
8.141481667E-1,-9.768685913E0,1.603166199E-1,1.416354675E0
8.241891667E-1,-9.736502838E0,2.023791504E-1,1.413660278E0
8.342291667E-1,-9.712253265E0,2.098635864E-1,1.409768372E0
8.442701667E-1,-9.697134705E0,1.701960754E-1,1.439706116E0
8.543111667E-1,-9.692344666E0,7.304809570E-2,1.437311096E0
8.643511667E-1,-9.698781281E0,-1.287322998E-2,1.383423157E0
8.743921667E-1,-9.710307312E0,-6.361770630E-2,1.328337708E0
8.844331667E-1,-9.682165833E0,-9.894424438E-2,1.255588989E0
8.944731667E-1,-9.691745911E0,-1.715432739E-1,1.231339417E0
9.045141667E-1,-9.658515015E0,-2.145039368E-1,1.207538910E0
9.145541667E-1,-9.571695557E0,-2.019300842E-1,1.257684631E0
9.245951667E-1,-9.529034271E0,-1.896556091E-1,1.313069458E0
9.346361667E-1,-9.529932404E0,-1.916015625E-1,1.373394012E0
9.446761667E-1,-9.584568787E0,-1.980381775E-1,1.376387787E0
9.547171667E-1,-9.652527466E0,-1.853146362E-1,1.331481171E0
9.647581667E-1,-9.741143188E0,-1.772314453E-1,1.233435059E0
9.747981667E-1,-9.805509338E0,-1.853146362E-1,1.092877350E0
9.848391667E-1,-9.868079224E0,-1.649569702E-1,9.678872681E-1
9.948791667E-1,-9.929451599E0,-9.071136475E-2,8.421487427E-1
1.004920167E0,-9.974358215E0,3.921844482E-2,7.209008789E-1
1.014961167E0,-9.992470551E0,1.447489929E-1,6.282435608E-1
1.025001167E0,-9.955347748E0,2.504292297E-1,5.869294739E-1
1.035042167E0,-9.878407745E0,3.608995056E-1,6.152206421E-1
1.045083167E0,-9.760453033E0,4.614903259E-1,6.722520447E-1
1.055123167E0,-9.658215637E0,5.629792786E-1,7.024891663E-1
1.065164167E0,-9.572743378E0,6.216572571E-1,7.494914246E-1
1.075204167E0,-9.501790924E0,6.530918884E-1,7.735913086E-1
1.085245167E0,-9.437873840E0,6.478527832E-1,7.948471069E-1
1.095286167E0,-9.386231232E0,6.008505249E-1,8.313711548E-1
1.105326167E0,-9.333091736E0,5.192701721E-1,9.005273438E-1
1.115367167E0,-9.306297455E0,4.357438660E-1,9.445358276E-1
1.125408167E0,-9.335337067E0,3.692820740E-1,9.556127930E-1
1.135448167E0,-9.347461853E0,3.227288818E-1,9.262738037E-1
1.145489167E0,-9.348958740E0,3.791615295E-1,1.097817078E0
1.155530167E0,-9.626930695E0,3.261717224E-1,1.443598022E0
1.165570167E0,-1.008348129E1,8.936416626E-1,1.455273743E0
1.175611167E0,-9.957293701E0,1.522783356E0,1.242566071E0
1.185651167E0,-9.704469452E0,1.846410370E0,1.425934753E0
1.195692167E0,-9.689051514E0,1.982028351E0,1.897753601E0
1.205733167E0,-9.610764313E0,8.289761353E-1,2.657723236E0
1.215773167E0,-9.409732361E0,-4.424798584E-1,2.616858215E0
1.225814167E0,-9.403295746E0,-5.752537537E-1,1.751807098E0
1.235854167E0,-9.463171234E0,-8.442443848E-2,1.390757904E0
1.245895167E0,-9.619296570E0,4.839436340E-1,1.049617310E0
1.255936167E0,-9.979148254E0,2.998265076E-1,8.162525940E-1
1.265976167E0,-1.042222687E1,-2.844085693E-1,7.908055115E-1
1.276017167E0,-1.080034058E1,-6.755451965E-1,7.762857056E-1
1.286058167E0,-1.102622086E1,-7.366181946E-1,7.170089722E-1
1.296098042E0,-1.089659042E1,-5.884263611E-1,6.749464417E-1
1.306139042E0,-1.049662216E1,-2.730322266E-1,7.119195557E-1
1.316179042E0,-9.950258331E0,-4.236190796E-2,8.294252014E-1
1.326220042E0,-9.541009369E0,1.303788757E-1,1.029109955E0
1.336261042E0,-9.240733795E0,3.041674805E-1,1.310524750E0
1.346301042E0,-8.990154877E0,4.837939453E-1,1.612895966E0
1.356342042E0,-8.776549072E0,6.327342224E-1,1.796414337E0
1.366383042E0,-8.652307434E0,7.306306458E-1,1.817819824E0
1.376423042E0,-8.620124359E0,7.562274170E-1,1.788031769E0
1.386464042E0,-8.717272339E0,6.941065979E-1,1.761836243E0
1.396504042E0,-8.956624603E0,5.526507568E-1,1.747615814E0
1.406545042E0,-9.239536285E0,4.520599365E-1,1.656455383E0
1.416586042E0,-9.454489288E0,3.694317627E-1,1.472188568E0
1.426626042E0,-9.657766571E0,2.622546387E-1,1.267713776E0
1.436667042E0,-9.862690430E0,1.110690308E-1,1.053509216E0
1.446708042E0,-1.006357269E1,-4.146377563E-2,8.795709229E-1
1.456748042E0,-1.020862106E1,-1.323248291E-1,7.388635254E-1
1.466789042E0,-1.026954437E1,-1.471440125E-1,7.261399841E-1
1.476829042E0,-1.021550674E1,-4.026626587E-2,7.590715027E-1
1.486870042E0,-1.010728180E1,1.853146362E-1,8.096662903E-1
1.496911042E0,-9.942624207E0,3.860472107E-1,9.283694458E-1
1.506951042E0,-9.787247314E0,5.709127808E-1,1.086291046E0
1.516992042E0,-9.609716492E0,7.038363647E-1,1.258582764E0
1.527033042E0,-9.446406097E0,8.158035278E-1,1.400337982E0
1.537073042E0,-9.285790100E0,8.741821289E-1,1.553619232E0
1.547114042E0,-9.251212006E0,8.713380432E-1,1.592238922E0
1.557154042E0,-9.279054108E0,7.337741089E-1,1.605411530E0
1.567195042E0,-9.353599091E0,5.471122742E-1,1.520987091E0
1.577236042E0,-9.424252167E0,4.016148376E-1,1.396446075E0
1.587276042E0,-9.494905243E0,2.618055725E-1,1.278641052E0
1.597317042E0,-9.583970032E0,1.260379028E-1,1.186732178E0
1.607358042E0,-9.694140930E0,3.802093506E-2,1.121467896E0
1.617398042E0,-9.777816925E0,-9.430389404E-3,1.121467896E0
1.627439042E0,-9.854756927E0,-1.781295776E-2,1.172960815E0
1.637479042E0,-9.871821442E0,1.287322998E-2,1.253493347E0
1.647520042E0,-9.850415955E0,8.756790161E-2,1.320703583E0
1.657561042E0,-9.779463501E0,1.706451416E-1,1.368154907E0
1.667601042E0,-9.703122253E0,2.800675964E-1,1.370998993E0
1.677642042E0,-9.625134430E0,3.520678711E-1,1.382075958E0
1.687683042E0,-9.558672638E0,4.237687683E-1,1.362766113E0
1.697723042E0,-9.513167267E0,4.722679138E-1,1.305135956E0
1.707764042E0,-9.528884583E0,4.677772522E-1,1.240171051E0
1.717804042E0,-9.555678864E0,4.496649170E-1,1.229543152E0
1.727845042E0,-9.589508514E0,4.203259277E-1,1.243015137E0
1.737886042E0,-9.630672913E0,3.674858093E-1,1.252445526E0
1.747926042E0,-9.656269684E0,3.103047180E-1,1.261127472E0
1.757967042E0,-9.713600464E0,2.665956116E-1,1.262774048E0
1.768008042E0,-9.754914551E0,2.273771667E-1,1.252894592E0
1.778048042E0,-9.792935486E0,2.080673218E-1,1.264121246E0
1.788089042E0,-9.810898132E0,2.065704346E-1,1.269060974E0
1.798129042E0,-9.776170349E0,2.396516418E-1,1.301094360E0
1.808170042E0,-9.747430115E0,2.998265076E-1,1.320404205E0
1.818211042E0,-9.691596222E0,3.617976379E-1,1.359622650E0
1.828251042E0,-9.655221863E0,4.070036316E-1,1.401385803E0
1.838292042E0,-9.661359100E0,4.245172119E-1,1.408720551E0
1.848333042E0,-9.668544159E0,4.147874451E-1,1.383123779E0
1.858373042E0,-9.683213654E0,3.818559265E-1,1.349294128E0
1.868414042E0,-9.669741669E0,3.622467041E-1,1.313368835E0
1.878454042E0,-9.637408905E0,3.207829285E-1,1.294807434E0
1.888495042E0,-9.629475403E0,2.661465454E-1,1.296603699E0
1.898536042E0,-9.601782990E0,2.121089172E-1,1.303190002E0
1.908576042E0,-9.622739410E0,1.709445190E-1,1.307980042E0
