"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.874166628E-4,9.016267955E-2,-1.110855788E-1,7.595496625E-2
1.022841666E-2,6.362348050E-2,-1.710812002E-1,9.321299195E-2
2.026941667E-2,5.115802214E-2,-2.211787105E-1,1.024618819E-1
3.030995833E-2,4.560160264E-2,-2.955649197E-1,1.081862077E-1
4.034995833E-2,3.205144033E-2,-3.149314225E-1,1.140997559E-1
5.039095833E-2,1.698912866E-2,-3.199069798E-1,1.274348944E-1
6.043195833E-2,1.539842412E-2,-3.606453538E-1,1.482813209E-1
7.047295833E-2,2.092661895E-2,-4.419253170E-1,1.577196717E-1
8.051395833E-2,9.298191406E-3,-4.743706286E-1,1.491163373E-1
9.055495833E-2,-7.724995259E-3,-4.174094498E-1,1.391414553E-1
1.005959583E-1,-1.345132291E-2,-3.233159781E-1,1.280379295E-1
1.106369583E-1,-1.194238011E-2,-2.459702045E-1,1.063408330E-1
1.206779583E-1,-6.907908246E-4,-1.691129655E-1,8.123308420E-2
1.307179583E-1,1.831511967E-2,-8.748055249E-2,5.804229528E-2
1.407589583E-1,3.722169623E-2,-4.692513496E-2,2.952143736E-2
1.507999583E-1,5.981781706E-2,-3.645500541E-2,5.313321948E-3
1.608409583E-1,7.278395444E-2,-1.998149045E-2,-1.408967096E-2
1.708819583E-1,7.522661239E-2,1.587446034E-2,-3.026281670E-2
1.809229583E-1,7.010348886E-2,5.666450039E-2,-3.597849235E-2
1.909639583E-1,6.916418672E-2,7.644449919E-2,-3.560651466E-2
2.010049583E-1,7.594513148E-2,3.420543298E-2,-2.600102313E-2
2.110459583E-1,7.863651216E-2,-2.311499044E-2,-1.526694279E-2
2.210859583E-1,7.160656899E-2,-9.198375978E-3,1.119752880E-3
2.311269583E-1,6.623231620E-2,1.224200800E-2,1.779212430E-2
2.411679583E-1,5.614798889E-2,-2.362038568E-2,3.036011383E-2
2.512089583E-1,4.120419547E-2,-6.685673445E-2,3.071418591E-2
2.612499583E-1,3.012038209E-2,-6.483140588E-2,2.646511421E-2
2.712909583E-1,2.575013600E-2,-3.313046321E-2,1.797229238E-2
2.813319583E-1,2.588888630E-2,1.837853342E-2,3.545416519E-3
2.913729583E-1,3.038190491E-2,6.823695451E-2,-1.141508948E-2
3.014139583E-1,3.348794952E-2,1.020212844E-1,-2.400997840E-2
3.114549583E-1,3.769094869E-2,1.333777308E-1,-3.160510212E-2
3.214949583E-1,4.089047015E-2,1.380619705E-1,-3.189139068E-2
3.315359583E-1,4.223083332E-2,9.623385966E-2,-2.278801799E-2
3.415769583E-1,4.196451604E-2,5.564994365E-2,-1.403074525E-2
3.516179583E-1,3.536361828E-2,5.430040136E-2,7.466953248E-4
3.616589583E-1,2.036629245E-2,4.492767155E-2,8.122852072E-3
3.716999583E-1,4.705565982E-3,5.571080744E-2,8.852515370E-3
3.817409583E-1,-2.412797417E-3,7.177659124E-2,7.861286402E-3
3.917819583E-1,-7.221653126E-3,9.800566733E-2,6.464239676E-3
4.018229583E-1,-1.307421643E-2,1.338667274E-1,-3.268212313E-4
4.118629583E-1,-1.864023134E-2,1.785984635E-1,-1.069054124E-4
4.219039583E-1,-2.818313986E-2,2.438427210E-1,2.872424084E-4
4.319449583E-1,-3.827413544E-2,3.182799220E-1,2.295859624E-3
4.419859583E-1,-4.923969880E-2,3.164516687E-1,-3.421681002E-3
4.520269583E-1,-6.120181084E-2,2.615778744E-1,-1.035800017E-2
4.620679583E-1,-6.690124422E-2,2.994410992E-1,-1.910914667E-2
4.721089583E-1,-7.613601536E-2,3.961763680E-1,-2.959422767E-2
4.821499583E-1,-9.021188319E-2,5.083819628E-1,-3.544865549E-2
4.921909583E-1,-1.058140248E-1,6.143993139E-1,-5.276651680E-2
5.022319583E-1,-1.454794109E-1,6.409531832E-1,-8.104715496E-2
5.122719583E-1,-1.755512804E-1,7.413216233E-1,-1.026862860E-1
5.223129583E-1,-1.951633245E-1,8.771460056E-1,-1.014583036E-1
5.323539583E-1,-2.003056407E-1,9.262021780E-1,-7.017558813E-2
5.423949583E-1,-2.013328224E-1,9.204478860E-1,-4.574747384E-2
5.524359583E-1,-2.004997879E-1,9.473622441E-1,-4.671499133E-2
5.624769583E-1,-2.073193341E-1,1.033671021E0,-5.354280397E-2
5.725179583E-1,-2.203432620E-1,1.191910267E0,-6.515008956E-2
5.825589583E-1,-2.438523173E-1,1.410328388E0,-8.442045748E-2
5.925999583E-1,-2.575380206E-1,1.666009426E0,-1.070645899E-1
6.026409583E-1,-2.517818511E-1,1.902801991E0,-1.262127310E-1
6.126809583E-1,-2.350287139E-1,2.089645386E0,-1.421382129E-1
6.227219583E-1,-2.328566462E-1,2.223334074E0,-1.931593120E-1
6.327629583E-1,-2.226748616E-1,2.323848963E0,-2.502140105E-1
6.428039583E-1,-2.071598172E-1,2.373824835E0,-2.919340432E-1
6.528449583E-1,-1.967468411E-1,2.262774229E0,-3.041355908E-1
6.628859583E-1,-1.243059412E-1,2.131333828E0,-2.438977957E-1
6.729269583E-1,-3.562933952E-2,2.031126738E0,-1.430732906E-1
6.829679583E-1,-3.355180845E-2,1.860673308E0,-7.832253724E-2
6.930089583E-1,-7.229920477E-3,1.724412322E0,-2.558176965E-2
7.030489583E-1,-3.396193311E-2,1.471700430E0,-5.545045063E-2
7.130899583E-1,-9.031467885E-2,1.128948569E0,-5.703617632E-2
7.231309583E-1,-7.482440025E-2,8.483895659E-1,-5.450164527E-2
7.331719583E-1,-8.956792951E-2,6.121464372E-1,-4.059707373E-2
7.432129583E-1,-2.140334398E-1,5.071099997E-1,3.027363680E-2
7.532539583E-1,-1.888641566E-1,2.209952474E-1,6.552070379E-2
7.632949583E-1,-1.509575099E-1,-7.808103226E-3,7.071573287E-2
7.733359583E-1,-1.554912925E-1,-6.761395931E-2,6.876598299E-2
7.833769583E-1,-1.501138359E-1,-1.882245019E-2,5.067645386E-2
7.934169583E-1,-1.477212608E-1,2.806694433E-2,4.258049652E-2
8.034579583E-1,-1.485521495E-1,4.849871621E-2,3.979163617E-2
8.134989583E-1,-1.405938268E-1,5.307219177E-2,4.171010479E-2
8.235399583E-1,-1.297145486E-1,5.881130695E-2,4.041128233E-2
8.335809583E-1,-1.164887622E-1,5.345679447E-2,3.640796244E-2
8.436219583E-1,-9.761361033E-2,3.965789080E-2,3.019507416E-2
8.536629583E-1,-8.257394284E-2,2.102846093E-2,1.277135685E-2
8.637039583E-1,-5.749362707E-2,3.652166575E-2,1.317482535E-2
8.737449583E-1,-4.512457550E-2,6.126334146E-2,1.278587524E-2
8.837859583E-1,-2.097982541E-2,5.306906253E-2,1.948931813E-2
8.938259583E-1,4.148701672E-3,4.858119041E-2,3.209590912E-2
9.038669583E-1,2.009118348E-2,1.865285076E-2,3.697881475E-2
9.139079583E-1,3.048417158E-2,-3.736915067E-2,3.038102575E-2
9.239489583E-1,3.397397697E-2,-1.863088459E-2,3.359066695E-2
9.339899583E-1,2.781328931E-2,-2.717895620E-2,1.716088876E-2
9.440309583E-1,4.088195413E-2,-6.486694515E-2,1.594994962E-2
9.540719583E-1,4.650202021E-2,-7.930893451E-2,2.456461452E-2
9.641129583E-1,5.310373008E-2,-6.140583381E-2,3.385105357E-2
9.741539583E-1,5.307763070E-2,-5.626263842E-2,2.640332468E-2
9.841939583E-1,5.886521190E-2,-6.679304689E-2,1.880479231E-2
9.942349583E-1,7.401114702E-2,-4.386680201E-2,1.529248152E-2
1.004275958E0,9.161836654E-2,-3.097000532E-3,1.661900245E-2
1.014316958E0,9.191290289E-2,1.772218756E-2,1.849581301E-2
1.024357792E0,9.633668512E-2,1.413144730E-2,1.069488190E-2
1.034398792E0,1.049520150E-1,-1.683804393E-2,4.199755378E-3
1.044439792E0,1.126733199E-1,-5.003754422E-2,1.970689511E-3
1.054480792E0,1.233997270E-1,-6.654219329E-2,1.125018345E-3
1.064521792E0,1.376697421E-1,-6.815899909E-2,-2.767990576E-3
1.074562792E0,1.541251391E-1,-6.542821974E-2,-1.064337324E-2
1.084602792E0,1.698425859E-1,-6.593714654E-2,-2.186273783E-2
1.094643792E0,1.875901669E-1,-7.383130491E-2,-3.279671818E-2
1.104684792E0,2.036591470E-1,-9.328702837E-2,-4.238676280E-2
1.114725792E0,2.078235447E-1,-1.099661514E-1,-3.877101839E-2
1.124766792E0,2.030998915E-1,-1.164578721E-1,-2.675004303E-2
1.134807792E0,1.995347142E-1,-1.112336516E-1,-1.328836381E-2
1.144848792E0,1.899798363E-1,-9.052410722E-2,9.978981689E-4
1.154889792E0,1.771497726E-1,-5.973401293E-2,6.864311639E-3
1.164930792E0,1.587438881E-1,-2.837662399E-2,1.421037503E-2
1.174970792E0,1.449377686E-1,-2.872670442E-2,9.142586961E-3
1.185011792E0,1.188348085E-1,-3.393664584E-2,1.240202971E-2
1.195052792E0,6.080985814E-2,-8.154958487E-2,2.238907479E-2
1.205093792E0,3.000720590E-2,-6.550750136E-2,3.636241332E-2
1.215134792E0,-8.278513700E-2,1.170124114E-1,9.401741624E-2
1.225175792E0,-2.489259094E-1,1.691744179E-1,1.170921102E-1
1.235216792E0,-3.557623327E-1,-4.297501966E-2,1.349250078E-1
1.245257792E0,-3.652098775E-1,-1.976207793E-1,1.243517175E-1
1.255298792E0,-1.853714138E-1,-3.466110677E-2,-3.629328310E-2
1.265339792E0,9.945232421E-2,1.562941968E-1,-1.454352140E-1
1.275379792E0,2.322724164E-1,2.150654048E-1,-1.805171520E-1
1.285420792E0,1.942826807E-1,1.623675674E-1,-1.792138070E-1
1.295461792E0,1.193360165E-1,1.274641007E-1,-1.955444515E-1
1.305502792E0,9.286772693E-4,1.855987757E-1,-1.847048551E-1
1.315543792E0,-1.193500683E-1,2.157150805E-1,-1.037531197E-1
1.325584792E0,-2.097550631E-1,1.484337747E-1,4.230422527E-2
1.335625792E0,-2.491719723E-1,-3.382738307E-2,1.586790085E-1
1.345666792E0,-2.183698416E-1,-2.414261103E-1,2.098194212E-1
1.355707792E0,-1.662145108E-1,-3.848738968E-1,2.334150374E-1
1.365747792E0,-1.349175721E-1,-4.443329573E-1,2.064627856E-1
1.375788792E0,-9.883918613E-2,-3.964102864E-1,1.358968019E-1
1.385829792E0,-4.493308440E-2,-2.226424813E-1,5.868243054E-2
1.395870792E0,2.200652659E-2,4.775719717E-3,4.668955225E-3
1.405911792E0,4.301593453E-2,2.123416960E-1,-1.513803843E-2
1.415952792E0,3.182719648E-2,3.326850533E-1,-1.464754343E-2
1.425993792E0,7.694163360E-3,3.464213610E-1,-4.528956488E-4
1.436034792E0,-1.818483137E-2,2.688051760E-1,2.122427896E-2
1.446075792E0,-4.501351342E-2,1.547813714E-1,3.339945152E-2
1.456115792E0,-5.919830501E-2,7.725578547E-2,3.081431612E-2
1.466156792E0,-6.448601186E-2,5.000711977E-2,2.385627478E-2
1.476197792E0,-6.139195710E-2,4.746354744E-2,8.252351545E-3
1.486238792E0,-5.671384558E-2,4.342539608E-2,8.357139304E-4
1.496279792E0,-6.068008766E-2,4.022563621E-2,4.124648403E-3
1.506320792E0,-7.050927728E-2,3.021508083E-2,9.165212512E-3
1.516361792E0,-8.401844651E-2,1.518230140E-2,2.227545902E-2
1.526402792E0,-1.015391126E-1,1.535860263E-2,3.717185184E-2
1.536443792E0,-1.161058024E-1,3.757852316E-2,4.625120014E-2
1.546483792E0,-1.250620037E-1,6.797850877E-2,4.966190830E-2
1.556524792E0,-1.301286668E-1,7.984875143E-2,5.051225796E-2
1.566565792E0,-1.291387677E-1,8.092892915E-2,4.225698858E-2
1.576606792E0,-1.215495691E-1,8.568874002E-2,3.201653436E-2
1.586647792E0,-1.176389828E-1,9.532299638E-2,1.841230877E-2
1.596688792E0,-1.107318103E-1,1.017864794E-1,5.963361822E-3
1.606729792E0,-1.061956435E-1,9.120814502E-2,-3.571287263E-3
1.616770792E0,-1.068148315E-1,6.980879605E-2,-9.201473556E-3
1.626811792E0,-1.082590595E-1,5.213632807E-2,-1.493792236E-2
1.636851792E0,-1.099286005E-1,3.618717566E-2,-1.277257502E-2
1.646892792E0,-1.065266728E-1,2.610151842E-2,-1.191317290E-2
1.656933792E0,-9.982830286E-2,3.122281656E-2,-9.799740277E-3
