"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.664166660E-3,3.671757132E-2,1.158797860E0,-6.791519374E-2
1.570416666E-2,-9.463009238E-2,1.210534215E0,-4.681310430E-2
2.574516666E-2,-1.870204806E-1,1.312578321E0,-5.749557540E-2
3.578516666E-2,-2.465902865E-1,1.541452169E0,-6.223253533E-2
4.582616666E-2,-2.465591282E-1,1.785516143E0,-5.195673183E-2
5.586616667E-2,-1.972933561E-1,1.810488939E0,-3.724702820E-2
6.590716666E-2,-1.850342900E-1,1.481683254E0,-5.925565958E-2
7.594816666E-2,-1.872097850E-1,1.092072964E0,-7.375443727E-2
8.598816666E-2,-1.933968365E-1,7.910847068E-1,-9.110999107E-2
9.602916666E-2,-1.920415461E-1,6.625044346E-1,-5.515304580E-2
1.060691667E-1,-1.822554916E-1,6.676166058E-1,-3.333643079E-2
1.161101667E-1,-1.751678139E-1,7.448891997E-1,-1.611217856E-2
1.261501667E-1,-1.640643030E-1,8.639711142E-1,-9.956282564E-3
1.361911667E-1,-1.557480246E-1,1.026552081E0,-1.929785870E-2
1.462321667E-1,-1.480650753E-1,1.288777351E0,-2.253200114E-2
1.562721667E-1,-1.460464001E-1,1.605898023E0,-3.092522174E-2
1.663131667E-1,-1.782908887E-1,1.931142449E0,-5.023153871E-2
1.763531667E-1,-2.147639245E-1,2.198262215E0,-8.158227056E-2
1.863941667E-1,-2.435079664E-1,2.402434349E0,-1.010920629E-1
1.964341667E-1,-2.705861926E-1,2.421353579E0,-1.182361543E-1
2.064751667E-1,-2.973280549E-1,2.291627407E0,-1.291399300E-1
2.165161667E-1,-2.751252651E-1,2.159589767E0,-1.217829585E-1
2.265561667E-1,-2.272829264E-1,2.036664248E0,-1.080879197E-1
2.365971667E-1,-1.787353754E-1,1.882519007E0,-1.007559672E-1
2.466371667E-1,-1.578734964E-1,1.744311810E0,-1.147596613E-1
2.566781667E-1,-1.102966219E-1,1.647712469E0,-8.293701708E-2
2.667181667E-1,-9.555389732E-2,1.520086408E0,-8.722071350E-2
2.767591667E-1,-9.299433231E-2,1.327233553E0,-9.200240672E-2
2.868001667E-1,-7.948254794E-2,1.121044755E0,-1.084059030E-1
2.968401667E-1,-1.208345145E-1,9.967544675E-1,-1.201949194E-1
3.068811667E-1,-9.856619686E-2,8.388487101E-1,-1.581273675E-1
3.169211667E-1,-9.515947849E-2,7.694520354E-1,-1.459213048E-1
3.269621667E-1,-1.192552745E-1,7.228214741E-1,-1.047288701E-1
3.370031667E-1,-1.160680056E-1,6.165453792E-1,-7.246094197E-2
3.470431667E-1,-1.201024354E-1,3.483801484E-1,6.100870296E-2
3.570841667E-1,-1.017838791E-1,-2.081626467E-2,1.769139916E-1
3.671241667E-1,-6.922697276E-2,-1.675590724E-1,1.383058876E-1
3.771651667E-1,-7.911422104E-2,-1.607211381E-1,9.104862809E-2
3.872051667E-1,-6.872121245E-2,-9.708686173E-2,6.174586713E-2
3.972461667E-1,-5.473829061E-2,-2.686116844E-2,6.014211476E-2
4.072871667E-1,-3.573848680E-2,2.273228392E-2,6.266466528E-2
4.173271667E-1,-2.108870074E-2,4.174432531E-2,4.479672387E-2
4.273681667E-1,-1.483884826E-2,4.398740083E-2,2.831093781E-2
4.374081667E-1,-6.502356380E-3,3.148998693E-2,1.182623766E-2
4.474491667E-1,-1.146812551E-2,1.453866251E-2,-5.608391948E-3
4.574891667E-1,-1.988824084E-2,5.783254281E-3,-2.387954108E-2
4.675303750E-1,-1.400472317E-2,1.586252451E-2,-3.676553071E-2
4.775713750E-1,1.699138083E-3,3.108595125E-2,-2.874781750E-2
4.876113750E-1,5.688245408E-3,3.225445375E-2,-2.635522932E-2
4.976523750E-1,-3.001648933E-3,1.481048390E-2,-2.407369949E-2
5.076923750E-1,4.300503526E-3,5.434284732E-2,-7.641223492E-4
5.177333750E-1,1.274805050E-2,1.156181842E-1,1.789904386E-2
5.277733750E-1,8.615589701E-3,1.394378543E-1,3.045079485E-2
5.378143750E-1,5.003278144E-3,1.287132949E-1,4.140304774E-2
5.478553750E-1,7.309580222E-3,1.172945648E-1,4.253834859E-2
5.578953750E-1,1.503461134E-2,1.134929061E-1,4.738130793E-2
5.679363750E-1,5.423806608E-3,1.153102070E-1,3.396802768E-2
5.779763750E-1,9.319478646E-3,1.530751586E-1,3.308385611E-2
5.880173750E-1,1.715665311E-2,1.824189126E-1,2.696710825E-2
5.980573750E-1,3.225124208E-3,1.601639390E-1,1.016762108E-2
6.080983750E-1,2.024832414E-3,1.090998352E-1,-3.143124050E-3
6.181393750E-1,1.821765117E-2,6.821551919E-2,-2.007177286E-2
6.281793750E-1,4.846583307E-2,6.142845377E-2,-2.947885729E-2
6.382203750E-1,7.291043550E-2,8.602224290E-2,-2.776164748E-2
6.482603750E-1,7.396637648E-2,1.295068860E-1,-1.793671399E-2
6.583013750E-1,7.170402259E-2,1.769838482E-1,-2.535335161E-2
6.683423750E-1,8.038248122E-2,2.110584676E-1,-2.181907371E-2
6.783823750E-1,8.810511231E-2,2.192298472E-1,-1.425223425E-2
6.884233750E-1,9.751620144E-2,2.060586065E-1,-7.160236128E-3
6.984633750E-1,9.672870487E-2,1.730098426E-1,-3.748194547E-3
7.085043750E-1,9.600563347E-2,1.483360082E-1,-4.433156922E-3
7.185443750E-1,1.023474112E-1,1.386317611E-1,-7.517360151E-3
7.285853750E-1,1.131790206E-1,1.505107880E-1,-4.673636518E-3
7.386263750E-1,1.208891794E-1,1.683093160E-1,-1.712738303E-3
7.486663750E-1,1.245467663E-1,1.737280488E-1,9.733259212E-4
7.587073750E-1,1.263004392E-1,1.723780334E-1,1.466008602E-3
7.687473750E-1,1.197674423E-1,1.642945409E-1,2.658305923E-3
7.787883750E-1,1.132043228E-1,1.546860039E-1,2.970431233E-3
7.888283750E-1,1.043953896E-1,1.377935708E-1,4.023978021E-3
7.988693750E-1,9.331770241E-2,1.181317717E-1,5.463682115E-3
8.089103750E-1,7.778029144E-2,1.055432782E-1,3.948876169E-3
8.189503750E-1,6.406450272E-2,9.406027943E-2,2.532072831E-3
8.289913750E-1,4.694677144E-2,7.686690986E-2,3.104638890E-4
8.390313750E-1,2.794642001E-2,5.753387883E-2,2.209299942E-3
8.490723750E-1,1.346415095E-2,5.257374048E-2,6.792600267E-3
8.591123750E-1,-7.427248172E-3,5.398061126E-2,1.024379022E-2
8.691533750E-1,-3.252488002E-2,5.891438574E-2,1.342333760E-2
8.791943750E-1,-4.926635325E-2,6.955111772E-2,1.714697666E-2
8.892343750E-1,-6.130703911E-2,7.571659982E-2,1.947644353E-2
8.992753750E-1,-6.456570327E-2,7.872132212E-2,2.122562192E-2
9.093153750E-1,-6.549354643E-2,7.966008782E-2,2.175878733E-2
9.193563750E-1,-7.718399167E-2,7.094497234E-2,2.353962325E-2
9.293963750E-1,-8.559718728E-2,5.690318719E-2,2.442645468E-2
9.394373750E-1,-8.779801428E-2,5.372785777E-2,2.572820522E-2
9.494783750E-1,-9.071417898E-2,6.822904199E-2,3.131312132E-2
9.595183750E-1,-9.124574810E-2,8.698870987E-2,3.152937070E-2
9.695593750E-1,-9.199729562E-2,1.020773798E-1,3.039486520E-2
9.795993750E-1,-1.150229797E-1,1.022990644E-1,3.270329162E-2
9.896403750E-1,-1.645428687E-1,6.466753781E-2,4.041234404E-2
9.996803750E-1,-2.179171145E-1,7.478395849E-2,4.738343507E-2
1.009721375E0,-2.752578855E-1,2.013469636E-1,4.033511132E-2
1.019762375E0,-2.015123367E-1,2.722310424E-1,1.807135157E-2
1.029802375E0,-1.009058356E-1,3.512290120E-2,-8.622841910E-3
1.039843375E0,-8.475618809E-2,-2.439264953E-1,-2.543029748E-2
1.049883375E0,-9.582610801E-3,-2.657077014E-1,-5.432958901E-2
1.059924375E0,2.462570742E-2,-5.033172294E-2,-6.754739583E-2
1.069964375E0,-5.660559982E-3,2.271257043E-1,-6.838789582E-2
1.080005375E0,-5.195345357E-2,3.850716352E-1,-4.016931728E-2
1.090046375E0,-1.003737152E-1,3.750701547E-1,3.089074232E-2
1.100086375E0,-1.417110711E-1,2.247860730E-1,1.037079692E-1
1.110127375E0,-1.499698013E-1,1.101227105E-2,1.383831203E-1
1.120167375E0,-1.200627387E-1,-1.893440783E-1,1.282639056E-1
1.130208375E0,-6.687488407E-2,-3.091357052E-1,9.750758857E-2
1.140249375E0,-1.752783544E-2,-3.207589686E-1,5.896525458E-2
1.150289375E0,1.441331953E-2,-2.554657161E-1,2.469330095E-2
1.160330375E0,2.868360095E-2,-1.648335457E-1,1.179985236E-3
1.170370375E0,3.281196207E-2,-7.359649241E-2,-8.439040743E-3
1.180411375E0,3.741124272E-2,1.662581414E-2,-4.583315924E-3
