"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.664166660E-3,-8.204588470E0,4.267625427E-1,4.979694672E0
1.570416666E-2,-8.277187500E0,2.959346008E-1,4.736300812E0
2.574516666E-2,-8.235424347E0,3.549119568E-1,4.923411713E0
3.578516666E-2,-7.983647919E0,7.089257812E-1,5.063520355E0
4.582616666E-2,-7.906857605E0,8.334667969E-1,5.320984955E0
5.586616667E-2,-8.053103485E0,8.662486267E-1,5.488636322E0
6.590716666E-2,-8.109835510E0,1.152752838E0,5.096451874E0
7.594816666E-2,-8.645272064E0,1.099313965E0,4.593198395E0
8.598816666E-2,-8.803343353E0,9.948312378E-1,4.553830261E0
9.602916666E-2,-8.862171021E0,8.873547363E-1,4.497696991E0
1.060691667E-1,-8.620274048E0,9.036708069E-1,4.560566254E0
1.161101667E-1,-8.331973572E0,1.105750580E0,4.619992676E0
1.261501667E-1,-8.170459442E0,1.132844238E0,4.594695282E0
1.361911667E-1,-8.094716949E0,1.171463928E0,4.626578979E0
1.462321667E-1,-8.048612823E0,1.120719452E0,4.643643494E0
1.562721667E-1,-8.058791656E0,9.945318604E-1,4.636458435E0
1.663131667E-1,-7.968379669E0,1.073268127E0,4.351301422E0
1.763531667E-1,-7.911647644E0,1.151405640E0,3.968098297E0
1.863941667E-1,-7.978259125E0,1.035696259E0,3.661535797E0
1.964341667E-1,-8.336613922E0,9.776170349E-1,3.268602905E0
2.064751667E-1,-8.796457672E0,1.180594940E0,2.791994019E0
2.165161667E-1,-9.279802551E0,1.059347076E0,2.823428650E0
2.265561667E-1,-9.636361084E0,8.517288208E-1,3.053649902E0
2.365971667E-1,-9.857301636E0,7.331753540E-1,2.995271301E0
2.466371667E-1,-9.820029144E0,7.963439941E-1,2.821333008E0
2.566781667E-1,-9.948911133E0,7.276368713E-1,2.729124756E0
2.667181667E-1,-1.014530273E1,2.694396973E-1,2.688110046E0
2.767591667E-1,-9.910141754E0,4.861889648E-1,2.068548431E0
