"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.231379167E-1,-9.828561401E0,-1.913021851E-1,-5.930667114E-1
7.331769167E-1,-9.736502838E0,-6.900650024E-2,-6.653663635E-1
7.432169167E-1,-9.685159607E0,-1.227447510E-2,-6.988966370E-1
7.532569167E-1,-9.695787506E0,3.742218018E-2,-6.638694763E-1
7.632969167E-1,-9.707762604E0,5.164260864E-2,-6.608757019E-1
7.733369167E-1,-9.668095093E0,9.310638428E-2,-6.593788147E-1
7.833769167E-1,-9.593101044E0,1.474433899E-1,-6.691085815E-1
7.934169167E-1,-9.570048981E0,1.707948303E-1,-6.831793213E-1
8.034559167E-1,-9.514664154E0,1.348695374E-1,-6.881190491E-1
8.134959167E-1,-9.527387695E0,6.167175293E-2,-6.682104492E-1
8.235359167E-1,-9.531279602E0,4.535568237E-2,-7.327262878E-1
8.335759167E-1,-9.546248474E0,1.437011719E-2,-8.059240723E-1
8.436159167E-1,-9.591005402E0,-5.179229736E-2,-8.427474976E-1
8.536559167E-1,-9.568701782E0,-1.550775146E-1,-8.613088989E-1
8.636949167E-1,-9.638905792E0,-1.948947144E-1,-8.207432556E-1
8.737349167E-1,-9.731862488E0,-2.380050659E-1,-7.943980408E-1
8.837749167E-1,-9.728868713E0,-1.866618347E-1,-8.208929443E-1
8.938149167E-1,-9.645791473E0,-1.678010559E-1,-8.587641907E-1
9.038549167E-1,-9.676477661E0,-2.404000854E-1,-8.372090149E-1
9.138949167E-1,-9.819131012E0,-2.080673218E-1,-8.202941895E-1
9.239339167E-1,-9.846074982E0,-6.825805664E-2,-8.675958252E-1
9.339739167E-1,-9.820777588E0,-1.601669312E-2,-8.789721680E-1
9.440139167E-1,-9.874515839E0,-5.733078003E-2,-8.360115051E-1
9.540539167E-1,-9.891131287E0,-9.355545044E-2,-8.340655518E-1
9.640939167E-1,-9.842482452E0,-1.372645569E-1,-8.449928284E-1
9.741339167E-1,-9.806108093E0,-2.183958435E-1,-8.771759033E-1
9.841729167E-1,-9.820927277E0,-3.118016052E-1,-8.849597168E-1
9.942129167E-1,-9.921967163E0,-3.622467041E-1,-8.695417786E-1
1.004252917E0,-9.949809265E0,-3.498225403E-1,-8.262817383E-1
1.014292917E0,-9.934690704E0,-3.005749512E-1,-8.101153564E-1
1.024332917E0,-9.877060547E0,-2.311193848E-1,-7.987390137E-1
1.034372917E0,-9.786798248E0,-1.817221069E-1,-7.650590515E-1
1.044412917E0,-9.717342682E0,-1.157093811E-1,-7.481442261E-1
1.054451917E0,-9.657467194E0,-9.325607300E-2,-6.917115784E-1
1.064491917E0,-9.625882874E0,-7.783813477E-2,-6.017486572E-1
1.074531917E0,-9.652826843E0,-7.065307617E-2,-5.393284607E-1
1.084571917E0,-9.579030304E0,-1.216969299E-1,-5.689668274E-1
1.094611917E0,-9.519903259E0,-1.606159973E-1,-6.063890076E-1
1.104651917E0,-9.634864197E0,-1.649569702E-1,-5.821394348E-1
1.114690917E0,-9.693093109E0,-2.282752991E-1,-5.423222351E-1
1.124730917E0,-9.737101593E0,-2.722837830E-1,-5.312452698E-1
1.134770917E0,-9.818382568E0,-3.161425781E-1,-5.114863586E-1
