"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.219958330E-3,-8.977281647E0,4.522096252E-1,2.900518341E0
1.526095833E-2,-8.870852966E0,4.079017639E-1,3.418141937E0
2.530095833E-2,-8.751700745E0,4.867877197E-1,3.832031250E0
3.534195833E-2,-8.728648682E0,4.942721558E-1,4.264631653E0
4.538295833E-2,-8.725355530E0,5.851332092E-1,4.448150024E0
5.542395834E-2,-8.626111908E0,5.888754272E-1,4.556225281E0
6.546495833E-2,-8.550519104E0,5.857319641E-1,4.546645203E0
7.550495833E-2,-8.601712646E0,5.867797852E-1,4.377496948E0
8.554595833E-2,-8.713380432E0,6.361770630E-1,4.224066010E0
9.558695833E-2,-8.744066620E0,6.584806824E-1,4.218078461E0
1.056279583E-1,-8.787925415E0,6.598278809E-1,4.231999512E0
1.156689583E-1,-8.751700745E0,6.933581543E-1,4.238735504E0
1.257099583E-1,-8.681646423E0,7.108717346E-1,4.321213989E0
1.357499583E-1,-8.590635681E0,6.444099426E-1,4.366270294E0
1.457909583E-1,-8.532855835E0,5.822891235E-1,4.345613251E0
1.558319583E-1,-8.511450348E0,5.051994324E-1,4.344116364E0
1.658729583E-1,-8.500074005E0,4.656816101E-1,4.310286713E0
1.759139583E-1,-8.583450623E0,4.793032837E-1,4.297413483E0
1.859539583E-1,-8.652606812E0,5.104385376E-1,4.290677490E0
1.959949583E-1,-8.727151794E0,5.206173706E-1,4.261188812E0
2.060359583E-1,-8.791368256E0,5.396278381E-1,4.220623169E0
2.160769583E-1,-8.821904755E0,5.530998230E-1,4.230053558E0
2.261179583E-1,-8.806636505E0,5.819897461E-1,4.227359161E0
2.361589583E-1,-8.844507751E0,6.053411865E-1,4.209695892E0
2.461989583E-1,-8.845106506E0,5.840853882E-1,4.271816711E0
2.562399583E-1,-8.794062653E0,5.881269836E-1,4.341571655E0
2.662809583E-1,-8.723559265E0,6.583309937E-1,4.311933289E0
2.763219583E-1,-8.707243195E0,7.153623962E-1,4.360582123E0
2.863629583E-1,-8.697064362E0,7.075785828E-1,4.363875275E0
2.964029583E-1,-8.781788177E0,7.408094788E-1,4.269272003E0
3.064439583E-1,-8.790769501E0,7.217990112E-1,4.350253601E0
3.164849583E-1,-8.734785919E0,7.026388550E-1,4.316423950E0
3.265259583E-1,-8.751251678E0,7.524851990E-1,4.296665039E0
3.365669583E-1,-8.727600861E0,7.780819702E-1,4.351900177E0
3.466069583E-1,-8.638536072E0,8.140072632E-1,4.350852356E0
3.566479583E-1,-8.576564941E0,8.518785095E-1,4.332290955E0
3.666889583E-1,-8.526718597E0,8.170010376E-1,4.318369904E0
3.767299583E-1,-8.490344238E0,8.123606873E-1,4.287384338E0
3.867709583E-1,-8.454418945E0,8.038284302E-1,4.342170410E0
3.968119583E-1,-8.466394043E0,6.962022400E-1,4.464765472E0
4.068519583E-1,-8.413553925E0,6.786886597E-1,4.602928162E0
4.168929583E-1,-8.266110535E0,7.433541870E-1,4.472698975E0
4.269339583E-1,-8.410709839E0,7.472460938E-1,3.868704987E0
4.369749583E-1,-8.733588409E0,8.699908447E-1,3.151845703E0
4.470159583E-1,-8.798703003E0,9.801617432E-1,3.228636017E0
4.570559583E-1,-8.863967285E0,1.143621826E0,3.240611115E0
4.670969583E-1,-8.937614136E0,8.849597168E-1,3.340154114E0
4.771379583E-1,-8.859776001E0,6.209088135E-1,3.549418945E0
4.871789583E-1,-8.697363739E0,7.967930603E-1,3.431464233E0
4.972199583E-1,-8.637488251E0,7.833210754E-1,3.144211578E0
5.072599583E-1,-8.624764709E0,8.339158630E-1,2.730172577E0
5.173009583E-1,-8.866511993E0,7.592211914E-1,2.350112915E0
5.273419583E-1,-9.012458496E0,6.330335999E-1,2.116299133E0
