"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-1.056041670E-3,1.216380820E-1,1.517612115E-2,-2.335150167E-2
8.984958331E-3,7.289104909E-2,-7.713448256E-2,-5.490583833E-3
1.902595833E-2,2.075327374E-2,-5.271861702E-2,1.633535326E-2
2.906595833E-2,-2.800014988E-2,1.183435880E-2,2.843207680E-2
3.910695833E-2,-6.577815861E-2,9.857910872E-2,3.479170799E-2
4.914795834E-2,-8.297711611E-2,1.768723130E-1,3.771505877E-2
5.918895833E-2,-8.635933697E-2,2.405671328E-1,4.123495892E-2
6.922995833E-2,-8.265274763E-2,2.617523968E-1,4.568415508E-2
7.926995833E-2,-8.036216348E-2,2.090905160E-1,4.274828732E-2
8.931095833E-2,-7.293033600E-2,1.420510411E-1,3.156959265E-2
9.935195834E-2,-5.823634937E-2,8.630415052E-2,1.832356118E-2
1.093929583E-1,-4.025495052E-2,3.602392226E-2,4.550493788E-3
1.194339583E-1,-1.614322513E-2,-1.186663844E-2,-1.596703194E-2
1.294749583E-1,1.409350615E-2,-2.699193731E-2,-3.996832669E-2
1.395149583E-1,3.716367111E-2,-2.891154215E-2,-5.569775403E-2
1.495559583E-1,5.526917428E-2,-5.738551728E-3,-6.591658294E-2
1.595969583E-1,6.265118718E-2,3.433563188E-2,-6.940958649E-2
1.696379583E-1,6.712049991E-2,4.740801081E-2,-6.558768451E-2
1.796789583E-1,6.829069555E-2,5.096146837E-2,-6.564626843E-2
1.897189583E-1,6.394335628E-2,5.632675439E-2,-6.462197006E-2
1.997599583E-1,5.789664760E-2,5.132906511E-2,-6.575354934E-2
2.098009583E-1,5.563056469E-2,3.442563489E-2,-6.263556331E-2
2.198419583E-1,5.539993569E-2,3.906406090E-2,-6.534719467E-2
2.298829583E-1,5.196791887E-2,2.540413290E-2,-6.435496360E-2
2.399239583E-1,5.558369309E-2,-1.427482348E-3,-6.166037545E-2
2.499639583E-1,6.210311130E-2,-9.180743247E-3,-6.050829217E-2
2.600049583E-1,6.420940161E-2,7.677614922E-4,-5.908030272E-2
2.700459583E-1,6.321977079E-2,1.894755103E-2,-6.763090938E-2
2.800869583E-1,6.225677580E-2,5.799082667E-2,-7.423102111E-2
2.901279583E-1,4.995829612E-2,4.279608652E-2,-8.037603647E-2
3.001679583E-1,4.674465954E-2,4.164107516E-2,-8.047510684E-2
3.102089583E-1,4.070008546E-2,6.499342620E-2,-7.918978482E-2
3.202499583E-1,3.326853365E-2,8.815413713E-2,-7.328102738E-2
3.302909583E-1,2.940694988E-2,1.177411303E-1,-6.803208590E-2
3.403319583E-1,2.242387459E-2,1.658998579E-1,-6.844567508E-2
3.503719583E-1,1.462986879E-2,2.242748737E-1,-6.996443123E-2
3.604129583E-1,6.149033085E-3,3.074014485E-1,-6.995191425E-2
3.704539583E-1,-4.046881571E-3,4.015724659E-1,-6.433358788E-2
3.804949583E-1,-4.595492966E-3,5.230110288E-1,-5.631587282E-2
3.905359583E-1,1.803566702E-4,7.180837393E-1,-3.744493425E-2
4.005769583E-1,2.581196371E-3,1.029427290E0,-9.071615525E-3
4.106169583E-1,-9.288545698E-4,1.404225469E0,9.326060303E-3
4.206579583E-1,-1.796696149E-2,1.681934118E0,2.122239955E-2
4.306989583E-1,-6.521783024E-2,1.627197742E0,2.686605789E-2
4.407399583E-1,-7.560122758E-2,1.483269095E0,-1.105655823E-2
4.507809583E-1,-4.014097154E-2,1.403308749E0,-5.819444358E-2
4.608209583E-1,-1.298551820E-2,1.410650849E0,-6.620709598E-2
4.708619583E-1,-6.334535778E-3,1.571903348E0,-8.306345344E-2
4.809029583E-1,1.158054918E-2,1.775644779E0,-1.007620245E-1
4.909439583E-1,2.858722769E-2,2.009599924E0,-1.184908301E-1
5.009849583E-1,4.132726043E-2,2.163870335E0,-1.378743798E-1
5.110249583E-1,4.512652382E-2,2.207455397E0,-1.565654725E-1
5.210659583E-1,5.060810968E-2,2.177819967E0,-1.736310124E-1
5.311069583E-1,4.307056591E-2,2.147714376E0,-2.110211551E-1
5.411479583E-1,4.786824808E-2,2.088167429E0,-2.256347239E-1
5.511889583E-1,7.271500677E-2,2.060292959E0,-2.279054224E-1
5.612299583E-1,6.717482954E-2,2.005843163E0,-2.333683670E-1
5.712699583E-1,5.988096818E-2,1.888895631E0,-2.119885236E-1
5.813109583E-1,7.023134828E-2,1.782924414E0,-6.318759173E-2
5.913519583E-1,2.081931941E-2,1.470208764E0,4.894402996E-2
6.013940417E-1,-2.643794194E-2,8.869442344E-1,7.758738846E-2
6.114350417E-1,-4.695653170E-2,3.509859741E-1,5.973156542E-2
6.214750417E-1,-6.253363192E-2,1.987088099E-2,1.620859094E-2
6.315160417E-1,-6.010881439E-2,-1.157651022E-1,-1.742536575E-2
6.415570417E-1,-4.290133342E-2,-1.025153399E-1,-2.089386806E-2
6.515980417E-1,-2.993413806E-2,-4.298271611E-3,-2.364949882E-2
6.616390417E-1,-2.453724109E-2,9.102691710E-2,-2.962057292E-2
6.716790417E-1,-1.483082026E-2,1.463017017E-1,-3.174965084E-2
6.817200417E-1,-8.058401756E-3,1.731362492E-1,-2.449839562E-2
6.917610417E-1,-4.900424741E-3,1.924070567E-1,-2.150990628E-2
7.018020417E-1,-5.088720936E-4,2.036373466E-1,-2.107714303E-2
7.118430417E-1,6.217473187E-3,2.234026194E-1,-1.138339099E-2
7.218840417E-1,1.523946412E-2,2.473992854E-1,-1.053544041E-2
7.319240417E-1,2.315784059E-2,2.812644243E-1,-6.903052796E-3
7.419650417E-1,3.717539087E-2,3.100728989E-1,-1.122129150E-3
7.520060417E-1,4.297761992E-2,3.360690773E-1,4.852406215E-3
7.620470417E-1,4.060580954E-2,3.541327715E-1,-1.059286203E-2
7.720880417E-1,5.609501898E-2,2.743393481E-1,-2.846859209E-2
7.821280417E-1,7.533129305E-2,1.965463012E-1,-1.506863162E-2
7.921690417E-1,7.297226787E-2,1.926295161E-1,-5.179557018E-3
8.022100417E-1,8.429975808E-2,1.599890143E-1,-1.590410806E-2
8.122510417E-1,1.011285335E-1,1.684162021E-1,-1.652666181E-2
8.222920417E-1,1.059840098E-1,1.614853144E-1,-2.371400036E-2
8.323320417E-1,1.186281666E-1,1.310743093E-1,-2.604426444E-2
8.423730417E-1,1.249126941E-1,1.215228662E-1,-2.515476756E-2
8.524140417E-1,1.391385049E-1,1.445115209E-1,-1.847485639E-2
8.624550417E-1,1.485423893E-1,1.648660600E-1,-1.960856467E-2
8.724960417E-1,1.616262347E-1,1.681943089E-1,-2.719445154E-2
8.825360417E-1,1.848977357E-1,1.647923887E-1,-4.007242993E-2
8.925770417E-1,2.033214867E-1,1.729187965E-1,-4.507260025E-2
9.026180417E-1,2.265935242E-1,1.727531552E-1,-4.837438837E-2
9.126590417E-1,2.425623685E-1,1.747093201E-1,-4.788666964E-2
9.227000417E-1,2.433264256E-1,1.852732897E-1,-4.433827475E-2
9.327410417E-1,2.404661924E-1,1.829673648E-1,-4.460388049E-2
9.427810417E-1,2.371356338E-1,1.573624015E-1,-4.633333534E-2
9.528220417E-1,2.333832532E-1,1.203046441E-1,-4.727057368E-2
9.628630417E-1,2.337555587E-1,9.033396095E-2,-4.378449544E-2
9.729040417E-1,2.345379889E-1,7.809733599E-2,-3.636036441E-2
9.829450417E-1,2.398944050E-1,8.143534511E-2,-3.135282546E-2
9.929850417E-1,2.415298522E-1,9.593880922E-2,-2.270626463E-2
1.003026042E0,2.431871444E-1,1.116490588E-1,-2.060796134E-2
1.013067042E0,2.448135316E-1,1.084470823E-1,-1.424935646E-2
1.023108042E0,2.458689511E-1,9.261272848E-2,-1.246024482E-2
1.033149042E0,2.417876571E-1,7.994268835E-2,-7.556883618E-3
1.043189042E0,2.371582836E-1,7.594901323E-2,-8.332004072E-4
1.053230042E0,2.238491327E-1,6.170725077E-2,2.828467172E-3
1.063271042E0,2.077796161E-1,5.185834691E-2,9.003272280E-3
1.073312042E0,1.897124648E-1,4.955017194E-2,1.037801895E-2
1.083353042E0,1.708817780E-1,5.036536604E-2,7.827242836E-3
1.093393042E0,1.516242027E-1,5.138375983E-2,4.839317873E-3
1.103434042E0,1.274291277E-1,3.311420605E-2,1.500239887E-4
1.113475042E0,1.152739152E-1,-4.514085874E-2,-1.733544096E-2
1.123516042E0,1.369637698E-1,1.332324836E-2,7.863036590E-4
1.133557042E0,3.810030222E-2,1.943755150E-1,2.782933787E-2
1.143597042E0,-1.117467135E-1,1.957662106E-1,2.946931310E-2
1.153638042E0,-2.130533606E-1,-3.539192677E-2,6.052142382E-2
1.163679042E0,-2.896751463E-1,-2.101879716E-1,1.029786095E-1
1.173720042E0,-2.441268563E-1,-9.463942051E-2,1.225529388E-1
1.183761042E0,-1.535002887E-1,2.366887033E-1,2.344553173E-2
1.193802042E0,-2.694181353E-2,3.268620670E-1,-7.248005271E-2
1.203842042E0,4.241755232E-2,1.938984394E-1,-8.799509704E-2
1.213883042E0,2.346117422E-2,9.773656726E-2,-1.026400626E-1
1.223924042E0,-9.411021136E-3,8.510573208E-2,-1.592346430E-1
1.233965042E0,-5.037177354E-2,9.642688185E-2,-1.857358515E-1
1.244006042E0,-5.725071579E-2,4.895523563E-2,-1.556677073E-1
1.254046042E0,-2.657243423E-2,-3.040610999E-2,-8.230315149E-2
1.264087042E0,9.707009420E-3,-7.218178362E-2,-5.289864261E-3
1.274128042E0,4.520987719E-2,-1.030087546E-1,5.315813050E-2
1.284169042E0,7.955267280E-2,-1.253105998E-1,8.972439915E-2
1.294210042E0,1.031607985E-1,-1.431373209E-1,1.011405140E-1
1.304250042E0,1.139567196E-1,-1.533153951E-1,9.424132854E-2
1.314291042E0,1.220588535E-1,-1.429536343E-1,7.421448082E-2
1.324332042E0,1.337165684E-1,-1.144319847E-1,5.497181788E-2
1.334373042E0,1.493341476E-1,-6.686311215E-2,3.473534808E-2
1.344414042E0,1.726945937E-1,-8.560661227E-3,1.737233438E-2
1.354454042E0,1.942976266E-1,4.963034764E-2,4.324098118E-3
1.364495042E0,2.158236951E-1,9.152213484E-2,-4.823593423E-3
1.374536042E0,2.265746146E-1,1.187921911E-1,-4.463787191E-3
1.384577042E0,2.288460135E-1,1.287369728E-1,-2.480035182E-4
1.394618042E0,2.238509953E-1,1.247691661E-1,5.464948714E-3
1.404658042E0,2.054216564E-1,1.043107659E-1,7.710525766E-3
1.414699042E0,1.846340895E-1,6.960580498E-2,1.298954152E-2
1.424740042E0,1.559603661E-1,3.280251846E-2,1.789721474E-2
1.434781042E0,1.276600063E-1,-4.934950266E-3,2.577447891E-2
1.444822042E0,1.012904570E-1,-4.268445820E-2,2.950210683E-2
1.454862042E0,7.860325277E-2,-7.695506513E-2,3.516370058E-2
1.464903042E0,5.792726949E-2,-9.835330397E-2,3.865350783E-2
1.474944042E0,3.969420120E-2,-9.977182746E-2,3.653967753E-2
1.484985042E0,2.567745373E-2,-9.399490058E-2,2.386782505E-2
1.495026042E0,1.085882541E-2,-8.406104147E-2,9.828172624E-3
1.505066042E0,-4.214665852E-3,-8.208098263E-2,-5.613633897E-3
1.515107042E0,-1.008586772E-2,-7.861275971E-2,-1.834604703E-2
1.525148042E0,-1.899147965E-2,-6.342821568E-2,-2.887991443E-2
1.535189042E0,-2.125862800E-2,-3.899905086E-2,-4.160821065E-2
1.545230042E0,-2.007671632E-2,-1.901735365E-2,-5.269734561E-2
1.555270042E0,-2.493751980E-2,-2.023017220E-2,-5.952594057E-2
1.565311042E0,-2.795248479E-2,-2.911660820E-2,-6.344850361E-2
1.575352042E0,-2.753463387E-2,-3.126224875E-2,-5.974375457E-2
1.585393042E0,-2.982255444E-2,-1.772779413E-2,-5.055638030E-2
1.595434042E0,-3.218477592E-2,-2.740658820E-3,-4.153107107E-2
1.605474042E0,-3.557231650E-2,1.173655153E-3,-2.973752841E-2
1.615515042E0,-3.857823089E-2,-4.900413100E-3,-1.878593490E-2
1.625556042E0,-4.140943661E-2,-1.937416010E-2,-6.849913392E-3
1.635597042E0,-4.291199520E-2,-2.689156495E-2,1.742259366E-3
1.645638042E0,-4.175192118E-2,-2.366700955E-2,8.272862993E-3
1.655678042E0,-3.454780206E-2,-1.736006700E-2,1.451231726E-2
1.665719042E0,-2.726618573E-2,-2.281688526E-2,1.428381819E-2
1.675760042E0,-2.291964181E-2,-3.067054786E-2,1.747455075E-2
1.685801042E0,-2.062559500E-2,-3.017733060E-2,1.670809463E-2
1.695842042E0,-1.679011248E-2,-3.331715614E-2,1.617819257E-2
1.705882042E0,-1.255888119E-2,-4.579060152E-2,1.437336765E-2
1.715923042E0,-8.065063506E-3,-5.850369111E-2,1.358620822E-2
1.725964042E0,-2.323288471E-3,-6.646521389E-2,1.057017781E-2
1.736005042E0,3.549783025E-3,-7.011924684E-2,9.466574527E-3
1.746046042E0,7.812704891E-3,-6.431914866E-2,5.215637386E-3
1.756086042E0,9.169584140E-3,-4.143095389E-2,3.278688993E-3
1.766127042E0,7.232134230E-3,-7.221582346E-3,-3.014893271E-3
