"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.665863271E0,-9.007183075E0,6.317051649E-1,3.668795347E0
2.675863271E0,-9.049654961E0,6.119644046E-1,3.629911900E0
2.685863271E0,-9.078369141E0,5.880361795E-1,3.601796389E0
2.695863271E0,-9.107083321E0,5.784648657E-1,3.601198196E0
2.705863271E0,-9.130413055E0,5.688936114E-1,3.543770313E0
2.715863271E0,-9.135796547E0,5.784648657E-1,3.610769272E0
2.725863271E0,-9.111868858E0,5.976074338E-1,3.582055569E0
2.735863271E0,-9.068798065E0,5.928218365E-1,3.582653761E0
2.745863271E0,-9.016156197E0,5.790630579E-1,3.592225075E0
2.755863271E0,-8.973084450E0,5.790630579E-1,3.602394581E0
2.765863271E0,-8.968298912E0,5.359922647E-1,3.602394581E0
2.775863271E0,-8.962915421E0,5.407779217E-1,3.544966698E0
2.785863271E0,-8.991629601E0,5.599204898E-1,3.544966698E0
2.795863271E0,-9.010771751E0,5.790630579E-1,3.525225878E0
2.805863271E0,-9.044271469E0,5.838487148E-1,3.544368505E0
2.815863271E0,-9.087342262E0,6.023930907E-1,3.529413462E0
2.825863271E0,-9.120841980E0,6.119644046E-1,3.515056372E0
2.835863271E0,-9.149555206E0,6.119644046E-1,3.510270834E0
2.845863271E0,-9.153742790E0,6.071787477E-1,3.481556892E0
2.855863271E0,-9.139386177E0,6.023930907E-1,3.462414265E0
2.865863271E0,-9.125029564E0,6.071787477E-1,3.471985579E0
2.875863271E0,-9.120243073E0,6.119644046E-1,3.471985579E0
2.885863271E0,-9.111269951E0,6.167500615E-1,3.495913982E0
2.895863271E0,-9.072985649E0,6.311069727E-1,3.510270834E0
2.905863271E0,-9.053842545E0,5.880361795E-1,3.553939819E0
2.915863271E0,-9.025727272E0,6.023930907E-1,3.563511133E0
2.925863271E0,-9.005986214E0,6.077769399E-1,3.549154282E0
2.935863271E0,-9.005986214E0,5.742774606E-1,3.525824070E0
2.945863271E0,-9.010771751E0,6.652047038E-1,3.486940861E0
2.955863271E0,-9.049057007E0,6.263213158E-1,3.506083488E0
2.965863271E0,-9.091529846E0,6.598208547E-1,3.452843189E0
2.975863271E0,-9.144171715E0,6.741777658E-1,3.457030535E0
2.985863271E0,-9.144171715E0,6.933203340E-1,3.442673683E0
2.995863271E0,-9.153742790E0,6.741777658E-1,3.442673683E0
3.005863271E0,-9.134600639E0,6.741777658E-1,3.442673683E0
3.015863271E0,-9.081958771E0,6.598208547E-1,3.443271875E0
3.025863271E0,-9.067601204E0,6.406782866E-1,3.448057413E0
3.035863271E0,-9.034101486E0,6.221339107E-1,3.458226919E0
3.045863271E0,-9.058030128E0,6.215356588E-1,3.443870068E0
3.055863271E0,-9.081958771E0,6.215356588E-1,3.410370588E0
3.065863271E0,-9.101100922E0,6.550351977E-1,3.404986620E0
3.075863271E0,-9.124430656E0,6.693921089E-1,3.376272678E0
3.085863271E0,-9.134600639E0,6.693921089E-1,3.404986620E0
3.095863271E0,-9.129815102E0,6.550351977E-1,3.404986620E0
3.105863271E0,-9.120243073E0,6.406782866E-1,3.409772158E0
3.115863271E0,-9.101100922E0,6.263213158E-1,3.452843189E0
3.125863271E0,-9.077172279E0,6.263213158E-1,3.443870068E0
3.135863271E0,-9.049057007E0,6.215356588E-1,3.472583771E0
3.145863271E0,-9.048459053E0,6.311069727E-1,3.463012457E0
3.155863271E0,-9.039485931E0,6.502495408E-1,3.467798233E0
3.165863271E0,-9.062815666E0,6.502495408E-1,3.448057413E0
3.175863271E0,-9.081958771E0,6.646065116E-1,3.424129248E0
3.185863271E0,-9.120243073E0,6.502495408E-1,3.448057413E0
3.195863271E0,-9.110074043E0,6.693921089E-1,3.381058455E0
3.205863271E0,-9.129216194E0,6.741777658E-1,3.371487141E0
3.215863271E0,-9.143573761E0,6.406782866E-1,3.366701365E0
3.225863271E0,-9.134002686E0,6.598208547E-1,3.371487141E0
3.235863271E0,-9.119645119E0,6.885347366E-1,3.366103172E0
3.245863271E0,-9.124430656E0,6.981059909E-1,3.366103172E0
3.255863271E0,-9.110074043E0,6.933203340E-1,3.366103172E0
3.265863271E0,-9.138788223E0,6.741777658E-1,3.346960783E0
3.275863271E0,-9.157930374E0,6.311069727E-1,3.376272678E0
3.285863271E0,-9.157930374E0,6.263213158E-1,3.376272678E0
3.295863271E0,-9.148359299E0,6.263213158E-1,3.352344513E0
3.305863271E0,-9.100502968E0,6.502495408E-1,3.366701365E0
3.315863271E0,-9.067003250E0,6.263213158E-1,3.362514019E0
3.325863271E0,-9.096315384E0,5.641079545E-1,3.434298754E0
3.335863271E0,-9.014959335E0,6.795616150E-1,3.405584812E0
3.345863271E0,-9.024530411E0,7.034898400E-1,3.409772158E0
3.355863271E0,-9.043074608E0,6.933203340E-1,3.357130051E0
3.365863271E0,-9.128618240E0,6.598208547E-1,3.309273720E0
3.375863271E0,-9.161520004E0,6.167500615E-1,3.218346357E0
3.385863271E0,-9.185447693E0,6.071787477E-1,3.213560820E0
3.395863271E0,-9.180662155E0,6.071787477E-1,3.227917671E0
3.405863271E0,-9.186046600E0,6.071787477E-1,3.290131092E0
3.415863271E0,-9.166903496E0,5.928218365E-1,3.299702406E0
3.425863271E0,-9.152546883E0,6.071787477E-1,3.304488182E0
3.435863271E0,-9.152546883E0,6.023930907E-1,3.314059258E0
3.445863271E0,-9.142974854E0,6.358926296E-1,3.299702406E0
3.455863271E0,-9.147761345E0,6.215356588E-1,3.299702406E0
3.465863271E0,-9.138189316E0,6.119644046E-1,3.280559778E0
3.475863271E0,-9.142974854E0,6.263213158E-1,3.261417150E0
3.485863271E0,-9.156734467E0,6.119644046E-1,3.227917671E0
3.495863271E0,-9.171091080E0,6.119644046E-1,3.214159012E0
3.505863271E0,-9.180662155E0,6.167500615E-1,3.189632654E0
3.515863271E0,-9.195018768E0,6.406782866E-1,3.208775282E0
3.525863271E0,-9.190233231E0,6.263213158E-1,3.218346357E0
3.535863271E0,-9.176474571E0,6.598208547E-1,3.227917671E0
3.545863271E0,-9.166305542E0,6.550351977E-1,3.223132133E0
3.555863271E0,-9.162117958E0,6.358926296E-1,3.247060299E0
3.565863271E0,-9.132805824E0,6.454638839E-1,3.242274761E0
3.575863271E0,-9.132805824E0,6.358926296E-1,3.242274761E0
