"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.953314542E0,-8.755936623E0,2.739782035E-1,2.864208698E0
7.963314542E0,-8.658429146E0,2.506481707E-1,2.654836655E0
7.973314542E0,-8.466404915E0,3.038884699E-1,2.535793781E0
7.983314542E0,-8.226524353E0,-2.392822644E-3,2.520838737E0
7.993314542E0,-7.998608112E0,-2.219343036E-1,2.753540754E0
8.003314542E0,-7.900502205E0,-2.841476798E-1,3.113062143E0
8.013314542E0,-7.786843300E0,-5.425725579E-1,3.297309637E0
8.023314542E0,-7.658827305E0,-7.483552694E-1,3.538386583E0
8.033314542E0,-7.580461979E0,-7.477570772E-1,3.878167391E0
8.043314542E0,-7.509275436E0,-9.056833982E-1,3.989433527E0
8.053314542E0,-7.570890903E0,-1.212562919E0,4.019941807E0
8.063314542E0,-7.761718273E0,-1.462014675E0,4.068396568E0
8.073314542E0,-8.057829857E0,-1.683350682E0,4.043870449E0
8.083314542E0,-8.348558426E0,-1.755733609E0,3.942175388E0
8.093314542E0,-8.577073097E0,-1.497308731E0,3.776472330E0
8.103314542E0,-8.725427628E0,-1.440479279E0,3.731606960E0
8.113314542E0,-8.873783112E0,-1.311266780E0,3.710669756E0
8.123314542E0,-8.811569214E0,-1.153340459E0,3.676572084E0
8.133314542E0,-8.688339233E0,-9.948160052E-1,3.742972851E0
8.143314542E0,-8.406583786E0,-8.458628058E-1,3.801596880E0
8.153314542E0,-8.121239662E0,-7.734799385E-1,3.946362734E0
8.163314542E0,-7.864609718E0,-7.202396393E-1,4.143770695E0
8.173314542E0,-7.712665558E0,-5.234299302E-1,4.277170658E0
8.183314542E0,-7.618747234E0,-5.234299302E-1,4.435695171E0
8.193314542E0,-7.709674358E0,-4.660021961E-1,4.424927235E0
8.203314542E0,-7.904091358E0,-5.000999570E-1,4.251447678E0
8.213314542E0,-8.189435959E0,-5.485545993E-1,4.087539196E0
8.223314542E0,-8.547162056E0,-5.204389095E-1,3.927220106E0
8.233314542E0,-8.958129883E0,-5.647061467E-1,3.896113396E0
8.243314542E0,-9.263813019E0,-6.131607890E-1,3.884747505E0
8.253314542E0,-9.574879646E0,-6.711867452E-1,3.935595036E0
8.263314542E0,-9.876974106E0,-6.287141442E-1,3.976273060E0
8.273314542E0,-1.005045319E1,-5.192425251E-1,4.146163464E0
8.283314542E0,-1.012403297E1,-4.378865361E-1,4.345963955E0
8.293314542E0,-1.008335495E1,-3.469592929E-1,4.679762840E0
8.303314542E0,-9.833304405E0,-3.080759048E-1,5.059025288E0
8.313314542E0,-9.567701340E0,-4.319044948E-1,5.438885689E0
8.323314542E0,-9.236295700E0,-1.914258115E-2,5.710471153E0
8.333314542E0,-8.894720078E0,1.878365725E-1,6.060421467E0
8.343314542E0,-8.666803360E0,3.607180119E-1,6.242276192E0
8.353314542E0,-8.634500504E0,3.080759048E-1,6.343372822E0
8.363314542E0,-9.215956688E0,3.828516230E-2,6.188437462E0
8.373314542E0,-1.055653572E1,5.527420044E-1,6.261418819E0
8.383314542E0,-1.203589821E1,1.459023595E0,6.239883423E0
8.393314542E0,-1.327358532E1,1.073180914E0,5.531607628E0
8.403314542E0,-1.445683575E1,-2.512463629E-1,3.090928555E0
8.413314542E0,-1.488574982E1,-1.200598717E0,6.532405615E-1
8.423314542E0,-1.418046474E1,-1.860419631E0,-7.752745152E-1
8.433314542E0,-1.307557964E1,-2.508874655E0,-1.207179070E0
8.443314542E0,-1.163689518E1,-2.979662418E0,-1.007976532E0
8.453314542E0,-1.034955597E1,-2.785245657E0,-5.222335458E-1
8.463314542E0,-9.106484413E0,-2.270190477E0,-1.196411322E-3
8.473314542E0,-8.134998322E0,-1.779063582E0,3.984049559E-1
8.483314542E0,-7.149155617E0,-8.955138922E-1,6.999006271E-1
8.493314542E0,-6.566503525E0,-1.794617064E-2,1.175474167E0
8.503314542E0,-6.438487530E0,6.580262184E-1,1.721037745E0
8.513314542E0,-6.665207386E0,1.347159147E0,2.459821701E0
8.523314542E0,-7.144370079E0,1.983051777E0,3.006581545E0
8.533314542E0,-7.699504852E0,2.455634356E0,3.538984776E0
8.543314542E0,-8.217551231E0,2.483151674E0,3.793222189E0
8.553314542E0,-8.754141808E0,2.046461582E0,3.997808456E0
8.563314542E0,-9.263215065E0,1.202393413E0,3.876372576E0
8.573314542E0,-9.592825890E0,4.109672904E-1,3.435495138E0
8.583314542E0,-9.712467194E0,-1.016949639E-1,3.022135019E0
8.593314542E0,-9.774680138E0,-5.808576941E-1,2.490330219E0
8.603314542E0,-9.741181374E0,-1.112064362E0,2.026122570E0
8.613314542E0,-9.556335449E0,-1.255633712E0,1.641476393E0
8.623314542E0,-9.234500885E0,-1.355534077E0,1.472184181E0
8.633314542E0,-8.881559372E0,-1.076770186E0,1.520638824E0
8.643314542E0,-8.478966713E0,-5.204389095E-1,1.853839397E0
8.653314542E0,-8.199604988E0,-9.810572863E-2,2.110469580E0
8.663314542E0,-7.886145115E0,4.582255483E-1,2.285743713E0
8.673314542E0,-7.756334782E0,1.128814101E0,2.611765862E0
8.683314542E0,-7.831110477E0,1.904686809E0,2.772683144E0
8.693314542E0,-7.913064480E0,2.335394859E0,2.793022156E0
8.703314542E0,-8.186444283E0,2.522035122E0,2.813361168E0
8.713314542E0,-8.377870560E0,2.612364054E0,2.825923443E0
8.723314542E0,-8.507680893E0,2.549552441E0,2.935395241E0
8.733314542E0,-8.660821915E0,2.305484533E0,2.998206854E0
8.743314542E0,-8.860024452E0,1.887937069E0,2.904288530E0
8.753314542E0,-9.022137642E0,1.418345571E0,2.925823927E0
8.763314542E0,-9.031110764E0,9.678967595E-1,2.981456995E0
8.773314542E0,-8.967700958E0,6.664010882E-1,2.955136061E0
8.783314542E0,-8.709276199E0,4.803591371E-1,2.973082066E0
8.793314542E0,-8.341978073E0,3.804588020E-1,3.086143017E0
8.803314542E0,-8.065607071E0,2.949153781E-1,3.288934708E0
8.813314542E0,-7.809575081E0,2.333002090E-1,3.592823267E0
8.823314542E0,-7.749754429E0,2.620140910E-1,3.845864296E0
8.833314542E0,-7.946564198E0,3.619144261E-1,3.954139471E0
8.843314542E0,-8.291130066E0,4.474578202E-1,3.903291941E0
8.853314542E0,-8.792427063E0,5.467599630E-1,3.836891174E0
8.863314542E0,-9.314660072E0,6.795616150E-1,3.865604877E0
8.873314542E0,-9.702297211E0,8.368897438E-1,3.885943890E0
8.883314542E0,-1.008993530E1,9.798609018E-1,3.886542082E0
8.893314542E0,-1.036391354E1,1.003190875E0,4.089931965E0
8.903314542E0,-1.047577763E1,9.116654396E-1,4.357329845E0
8.913314542E0,-1.060259724E1,8.015955687E-1,4.658227444E0
8.923314542E0,-1.082991505E1,6.861419082E-1,5.035097122E0
8.933314542E0,-1.098485088E1,6.376872063E-1,5.316253662E0
8.943314542E0,-1.107218838E1,5.270192027E-1,5.493322372E0
8.953314542E0,-1.116730309E1,4.935196638E-1,5.431109428E0
8.963314542E0,-1.152323532E1,2.291127741E-1,5.157729149E0
8.973314542E0,-1.159920788E1,-6.616154313E-1,5.335994720E0
8.983314542E0,-1.147238827E1,-1.054038405E0,5.133800983E0
8.993314542E0,-1.179781246E1,-1.083350420E0,3.937389612E0
9.003314542E0,-1.246840096E1,-6.681957245E-1,2.066202402E0
9.013314542E0,-1.293559933E1,-3.589233849E-3,1.054636598E0
9.023314542E0,-1.266401386E1,1.932204217E-1,5.246263742E-1
9.033314542E0,-1.194437218E1,4.055834413E-1,1.268195957E-1
9.043314542E0,-1.108116150E1,5.802595019E-1,-1.932204217E-1
9.053314542E0,-1.018624592E1,6.107679605E-1,-3.260220885E-1
9.063314542E0,-9.460023880E0,6.987041831E-1,-2.446661144E-1
9.073314542E0,-8.644071579E0,4.037888348E-1,8.315058798E-2
9.083314542E0,-7.974081516E0,-1.980060786E-1,8.039883971E-1
9.093314542E0,-7.259225845E0,-6.849454641E-1,1.299900889E0
9.103314542E0,-6.828517437E0,-9.475577474E-1,1.944766641E0
9.113314542E0,-6.588038921E0,-1.363908887E0,3.158525944E0
9.123314542E0,-6.600003242E0,-1.665404558E0,4.188037872E0
9.133314542E0,-6.811169624E0,-1.512862086E0,4.801796913E0
9.143314542E0,-7.278368473E0,-1.034895778E0,5.100899696E0
9.153314542E0,-7.879564762E0,-4.325026870E-1,4.800600529E0
9.163314542E0,-8.545368195E0,2.075773627E-1,4.098905087E0
9.173314542E0,-9.038887978E0,6.568298340E-1,3.489931822E0
9.183314542E0,-9.460023880E0,1.153938770E0,2.723630428E0
9.193314542E0,-9.684949875E0,1.430907965E0,2.041675806E0
9.203314542E0,-9.978668213E0,1.305882931E0,1.720439434E0
9.213314542E0,-1.016052341E1,1.180858016E0,1.782054663E0
9.223314542E0,-9.912865639E0,8.410771489E-1,2.015953064E0
9.233314542E0,-9.614361763E0,3.152543902E-1,2.547159672E0
9.243314542E0,-9.176474571E0,-7.178468257E-2,2.949752092E0
9.253314542E0,-8.519046783E0,-5.252245665E-1,3.401995659E0
9.263314542E0,-7.859824181E0,-8.542376757E-1,3.547359467E0
9.273314542E0,-7.396812916E0,-1.222134113E0,3.787838221E0
9.283314542E0,-7.152745247E0,-1.475175142E0,3.853042603E0
9.293314542E0,-7.048058987E0,-1.690529227E0,3.946362734E0
9.303314542E0,-7.018148899E0,-1.939382792E0,3.900300980E0
9.313314542E0,-7.137191772E0,-1.863410592E0,3.803391695E0
9.323314542E0,-7.295117855E0,-1.710269928E0,3.739383698E0
9.333314542E0,-7.572087288E0,-1.581655741E0,3.669393539E0
9.343314542E0,-7.762914658E0,-1.433300734E0,3.600001574E0
9.353314542E0,-7.830512047E0,-1.289731383E0,3.636492252E0
9.363314542E0,-7.793423176E0,-1.170090318E0,3.726821184E0
9.373314542E0,-7.603193760E0,-1.112064362E0,3.814159393E0
9.383314542E0,-7.332206726E0,-9.535398483E-1,4.005585194E0
9.393314542E0,-7.180860519E0,-7.615157962E-1,4.177269936E0
9.403314542E0,-7.164111137E0,-6.562315822E-1,4.425525665E0
9.413314542E0,-7.385447025E0,-3.984049559E-1,4.536791801E0
9.423314542E0,-7.752147198E0,-4.995017350E-1,4.381856441E0
9.433314542E0,-8.137989998E0,-3.762713671E-1,4.120440483E0
9.443314542E0,-8.762516975E0,-5.114658475E-1,3.902095556E0
9.453314542E0,-9.492327690E0,-5.850451589E-1,3.735196114E0
9.463314542E0,-1.018983555E1,-4.959124923E-1,3.595814228E0
9.473314542E0,-1.063430214E1,-3.960121572E-1,3.534198999E0
9.483314542E0,-1.102193928E1,-4.067798555E-1,3.574877024E0
9.493314542E0,-1.128754234E1,-5.892325640E-1,3.937389612E0
9.503314542E0,-1.139222908E1,-6.466603279E-1,4.529613495E0
9.513314542E0,-1.139761257E1,-4.600201547E-1,5.211567879E0
9.523314542E0,-1.127378368E1,-2.057827413E-1,5.793622017E0
9.533314542E0,-1.099083233E1,1.393819153E-1,6.242276192E0
9.543314542E0,-1.073898792E1,5.377869010E-1,6.317649841E0
9.553314542E0,-1.023649502E1,6.011967063E-1,6.301498413E0
9.563314542E0,-9.657432556E0,9.810572863E-1,6.082555294E0
9.573314542E0,-9.645467758E0,8.560323119E-1,5.864210129E0
9.583314542E0,-1.021256733E1,8.261220455E-1,5.563910961E0
9.593314542E0,-1.106441212E1,1.552343726E0,4.850251675E0
9.603314542E0,-1.176909828E1,5.545366406E-1,4.112065792E0
9.613314542E0,-1.233141136E1,-5.246263742E-1,2.845066071E0
9.623314542E0,-1.275793171E1,-1.392622828E0,7.459624410E-1
9.633314542E0,-1.226501083E1,-1.908276081E0,-4.127618968E-1
9.643314542E0,-1.119063377E1,-2.327618122E0,-7.130611539E-1
9.653314542E0,-1.043150997E1,-2.603390932E0,-5.096712112E-1
9.663314542E0,-9.631709099E0,-2.386242390E0,-1.142572835E-1
9.673314542E0,-8.734998703E0,-1.665404558E0,1.136590727E-2
9.683314542E0,-8.177471161E0,-8.117650747E-1,6.921239495E-1
9.693314542E0,-8.097311974E0,-3.589234129E-2,1.250848055E0
9.703314542E0,-8.382656097E0,7.489534616E-1,2.032104731E0
9.713314542E0,-8.603393555E0,1.524227977E0,2.574079037E0
9.723314542E0,-8.791230202E0,1.835294962E0,3.320639610E0
9.733314542E0,-8.881559372E0,1.840080619E0,3.817150354E0
9.743314542E0,-8.849854469E0,1.389631748E0,4.217350006E0
9.753314542E0,-8.968897820E0,7.334001660E-1,4.331008911E0
9.763314542E0,-9.094520569E0,1.489532143E-1,4.047459602E0
9.773314542E0,-8.983254433E0,-4.737788737E-1,3.431905985E0
9.783314542E0,-8.868997574E0,-8.087740541E-1,2.942573547E0
9.793314542E0,-8.620143890E0,-1.440479279E0,2.432902336E0
9.803314542E0,-8.358727455E0,-1.482951880E0,2.081755638E0
9.813314542E0,-8.009375572E0,-1.481755376E0,2.002792597E0
9.823314542E0,-7.684549809E0,-1.548156261E0,2.129612207E0
9.833314542E0,-7.374081135E0,-1.671984792E0,2.190030813E0
9.843314542E0,-7.392027378E0,-9.248259664E-1,2.433500528E0
9.853314542E0,-7.481758118E0,-6.340979785E-2,2.688934565E0
9.863314542E0,-7.676773071E0,6.454638839E-1,2.969492912E0
9.873314542E0,-7.952546120E0,1.142572761E0,3.221935749E0
9.883314542E0,-8.207980156E0,2.013560295E0,3.270988464E0
9.893314542E0,-8.354539871E0,2.386840582E0,3.544368505E0
9.903314542E0,-8.456234932E0,2.808575630E0,3.593421459E0
9.913314542E0,-8.516654015E0,2.769692183E0,3.425923824E0
9.923314542E0,-8.625527382E0,2.650051117E0,3.239881754E0
9.933314542E0,-8.701499939E0,2.462812662E0,3.235694408E0
9.943314542E0,-8.672187805E0,2.194816589E0,3.223730326E0
9.953314542E0,-8.547760963E0,1.936391711E0,3.340978622E0
9.963314542E0,-8.285148621E0,1.630708575E0,3.492922783E0
9.973314542E0,-7.941778183E0,1.392024517E0,3.655036688E0
9.983314542E0,-7.625925541E0,1.244267821E0,3.686741590E0
9.993314542E0,-7.411170006E0,1.130010486E0,3.775275946E0
1.000331454E1,-7.168298244E0,1.019940615E0,3.930211306E0
1.001331454E1,-7.077969551E0,8.572286963E-1,4.042075634E0
1.002331454E1,-7.221538544E0,7.280163169E-1,4.094717979E0
1.003331454E1,-7.599006653E0,6.119644046E-1,4.083351612E0
1.004331454E1,-8.297710419E0,5.000999570E-1,4.131806374E0
1.005331454E1,-9.181859016E0,2.823530734E-1,4.175475597E0
1.006331454E1,-9.900303841E0,1.178465188E-1,4.367499352E0
1.007331454E1,-1.062951660E1,-1.950150430E-1,4.708476543E0
1.008331454E1,-1.099023438E1,-3.726821244E-1,5.012963295E0
1.009331454E1,-1.114995575E1,-3.158525825E-1,5.303092957E0
1.010331454E1,-1.118046379E1,-1.387837082E-1,5.497509956E0
1.011331454E1,-1.095733356E1,1.489532143E-1,5.630909920E0
1.012331454E1,-1.062054348E1,3.942175210E-1,5.860620975E0
1.013331454E1,-1.026760197E1,5.575276613E-1,6.000600815E0
1.014331454E1,-9.820143700E0,6.687939167E-1,6.179464340E0
1.015331454E1,-9.852447510E0,9.326026440E-1,5.957530022E0
1.016331454E1,-1.048774147E1,6.580262184E-1,5.338985443E0
1.017331454E1,-1.081137085E1,-8.973085135E-2,5.337191105E0
1.018331454E1,-1.163928795E1,-9.212367237E-2,4.782055855E0
1.019331454E1,-1.302473164E1,-3.774677813E-1,2.781656265E0
1.020331454E1,-1.401117325E1,-4.007977992E-2,9.756734371E-1
1.021331454E1,-1.382333660E1,-1.304088384E-1,1.992024779E-1
1.022331454E1,-1.293380451E1,-4.875376225E-1,-2.985046208E-1
1.023331454E1,-1.167278671E1,-4.366901219E-1,-7.728816867E-1
1.024331454E1,-1.067318535E1,-2.476571500E-1,-7.866404653E-1
1.025331454E1,-9.639486313E0,-3.469592705E-2,-3.696911037E-1
1.026331454E1,-8.742177963E0,1.208375469E-1,4.570291340E-1
1.027331454E1,-7.816753387E0,-4.965107143E-2,1.439282775E0
1.028331454E1,-7.058826923E0,-3.158525825E-1,1.838286042E0
1.029331454E1,-6.504290104E0,-5.347958803E-1,2.556132793E0
1.030331454E1,-6.282355785E0,-7.022934556E-1,3.624528170E0
1.031331454E1,-6.409175396E0,-7.118647099E-1,4.531407833E0
1.032331454E1,-6.703492641E0,-5.832505226E-1,4.881956577E0
1.033331454E1,-7.316653252E0,-2.207378894E-1,4.917848587E0
1.034331454E1,-7.998608112E0,3.810569942E-1,4.469194412E0
1.035331454E1,-8.617152214E0,9.014959335E-1,3.882952929E0
1.036331454E1,-8.959325790E0,1.259821177E0,3.515056372E0
1.037331454E1,-9.161520004E0,1.374676585E0,3.073580742E0
1.038331454E1,-9.550951958E0,1.503290772E0,2.620738983E0
1.039331454E1,-9.838688850E0,1.521237016E0,2.164308071E0
1.040331454E1,-9.932606697E0,1.377667665E0,1.944766641E0
1.041331454E1,-9.871589661E0,8.554341197E-1,2.279163599E0
1.042331454E1,-9.401400566E0,3.445664644E-1,2.787638426E0
1.043331454E1,-8.881559372E0,3.888336942E-2,3.070589542E0
1.044331454E1,-8.156534195E0,-4.432703853E-1,3.475574970E0
1.045331454E1,-7.549355507E0,-8.392825127E-1,3.640081406E0
1.046331454E1,-7.057032108E0,-1.144367456E0,3.756133318E0
1.047331454E1,-6.891927242E0,-1.484148264E0,4.094119549E0
1.048331454E1,-6.805187702E0,-1.895713687E0,4.173680782E0
1.049331454E1,-6.881159782E0,-2.188236237E0,4.185046673E0
1.050331454E1,-7.134200573E0,-2.174477577E0,4.087539196E0
1.051331454E1,-7.549355507E0,-2.099103689E0,3.936193228E0
1.052331454E1,-7.931010723E0,-1.913061738E0,3.745963812E0
1.053331454E1,-8.264809608E0,-1.707877159E0,3.598805189E0
1.054331454E1,-8.398807526E0,-1.554736495E0,3.539582968E0
1.055331454E1,-8.408378601E0,-1.305882931E0,3.518645763E0
1.056331454E1,-8.188837051E0,-1.176072359E0,3.552145243E0
1.057331454E1,-7.965706348E0,-1.017547846E0,3.696312666E0
1.058331454E1,-7.752147198E0,-9.355936646E-1,3.859622955E0
1.059331454E1,-7.735995770E0,-5.617151260E-1,4.196412563E0
1.060331454E1,-7.800003529E0,-3.846462369E-1,4.342374802E0
1.061331454E1,-8.038687706E0,-6.939185411E-2,4.233501434E0
1.062331454E1,-8.395816803E0,3.529413417E-2,4.019941807E0
1.063331454E1,-9.045467377E0,2.871387079E-2,3.862613916E0
1.064331454E1,-9.717850685E0,-2.512463741E-2,3.671786308E0
1.065331454E1,-1.014257717E1,-1.411765367E-1,3.535993576E0
1.066331454E1,-1.055354404E1,-3.242274821E-1,3.587439299E0
1.067331454E1,-1.082333469E1,-5.497509837E-1,3.902095556E0
1.068331454E1,-1.091366386E1,-6.891329288E-1,4.518845558E0
1.069331454E1,-1.090828037E1,-6.699903607E-1,5.039882660E0
1.070331454E1,-1.072104168E1,-5.353940725E-1,5.541777134E0
1.071331454E1,-1.045543861E1,-2.087737769E-1,5.770890236E0
1.072331454E1,-1.010249710E1,7.178467698E-3,5.804987907E0
1.073331454E1,-9.915857315E0,-2.093719877E-2,5.810969830E0
1.074331454E1,-1.033699417E1,-3.427718580E-1,5.896512985E0
1.075331454E1,-1.117926693E1,5.988038778E-1,5.740381718E0
1.076331454E1,-1.196172047E1,1.559522152E0,5.236093998E0
1.077331454E1,-1.273220921E1,5.665007830E-1,4.306482315E0
1.078331454E1,-1.363310719E1,-2.404786795E-1,2.231905222E0
1.079331454E1,-1.395793247E1,-6.239284873E-1,4.552344978E-1
1.080331454E1,-1.343869019E1,-9.343972206E-1,-4.325026870E-1
1.081331454E1,-1.234038448E1,-1.472782373E0,-7.076773047E-1
1.082331454E1,-1.109372425E1,-1.810170293E0,-4.624129832E-1
1.083331454E1,-9.881160736E0,-1.711466432E0,-1.441675574E-1
1.084331454E1,-8.938986778E0,-1.369292736E0,3.373879790E-1
1.085331454E1,-7.810173035E0,-7.202396393E-1,7.561319470E-1
1.086331454E1,-7.044469833E0,3.349951655E-2,1.138385415E0
1.087331454E1,-6.671189308E0,6.334998012E-1,1.561915040E0
1.088331454E1,-6.385845661E0,1.131805062E0,2.267797709E0
1.089331454E1,-6.440282345E0,1.496112347E0,3.024527788E0
1.090331454E1,-6.909275532E0,1.705484390E0,3.640679598E0
1.091331454E1,-7.442874908E0,1.541576028E0,4.006183147E0
1.092331454E1,-8.097311974E0,9.744769931E-1,4.067798615E0
1.093331454E1,-8.807381630E0,4.510470629E-1,3.928416491E0
1.094331454E1,-9.483952522E0,4.247260094E-2,3.682554007E0
1.095331454E1,-9.689735413E0,-2.835494876E-1,3.162713289E0
1.096331454E1,-9.765109062E0,-7.004988194E-1,2.486740828E0
1.097331454E1,-9.520442963E0,-9.493523836E-1,1.826321840E0
1.098331454E1,-9.427721024E0,-9.343972206E-1,1.616351724E0
1.099331454E1,-9.260223389E0,-8.434699774E-1,1.535593987E0
1.100331454E1,-8.849256516E0,-6.173482537E-1,1.570289850E0
1.101331454E1,-8.511868477E0,-7.172485590E-1,1.874178290E0
1.102331454E1,-8.294121742E0,-4.049852192E-1,2.060220242E0
1.103331454E1,-8.111668587E0,3.086741269E-1,2.371287346E0
1.104331454E1,-8.010572433E0,9.176474810E-1,2.726023197E0
1.105331454E1,-8.042875290E0,1.558923960E0,3.050848961E0
1.106331454E1,-8.065009117E0,2.052443504E0,3.281756163E0
1.107331454E1,-8.133802414E0,2.574079037E0,3.401397467E0
1.108331454E1,-8.167302132E0,2.693720102E0,3.404986620E0
1.109331454E1,-8.334799767E0,2.779861689E0,3.355335474E0
1.110331454E1,-8.462217331E0,2.626122952E0,3.150151014E0
1.111331454E1,-8.804988861E0,2.333002090E0,3.049652576E0
1.112331454E1,-9.018548965E0,2.097907305E0,2.930609465E0
1.113331454E1,-9.047262192E0,1.935195327E0,2.941377163E0
1.114331454E1,-8.860622406E0,1.681556106E0,2.982653379E0
1.115331454E1,-8.511868477E0,1.514656782E0,3.100499868E0
1.116331454E1,-8.120641708E0,1.381855130E0,3.281157970E0
1.117331454E1,-7.844270706E0,1.262812138E0,3.436691523E0
1.118331454E1,-7.610970497E0,1.090528965E0,3.621536970E0
1.119331454E1,-7.555337429E0,9.708877802E-1,3.870988846E0
1.120331454E1,-7.719245911E0,8.751748800E-1,4.071387768E0
1.121331454E1,-8.006384850E0,7.974081635E-1,4.098307133E0
1.122331454E1,-8.516654015E0,6.430711150E-1,3.943371773E0
1.123331454E1,-9.150154114E0,3.786641955E-1,3.735196114E0
1.124331454E1,-9.747162819E0,1.040877849E-1,3.718446493E0
1.125331454E1,-1.015872860E1,-1.028913707E-1,3.755535126E0
1.126331454E1,-1.057507992E1,-3.577269912E-1,3.921836376E0
1.127331454E1,-1.093101215E1,-5.455635786E-1,4.250251293E0
1.128331454E1,-1.122891808E1,-5.796613097E-1,4.430311203E0
1.129331454E1,-1.147956657E1,-3.840480447E-1,4.599005222E0
1.130331454E1,-1.147657585E1,-2.350948304E-1,4.813162804E0
1.131331454E1,-1.124925709E1,-1.818545163E-1,5.062614441E0
1.132331454E1,-1.117926693E1,-1.339980662E-1,5.291727066E0
1.133331454E1,-1.159023476E1,-1.489532143E-1,5.251049519E0
1.134331454E1,-1.191625690E1,-1.069591761E0,5.661418438E0
1.135331454E1,-1.213220882E1,-1.352542996E0,5.184050083E0
1.136331454E1,-1.266221905E1,-1.315454245E0,3.818346739E0
1.137331454E1,-1.361635685E1,-8.003991842E-1,1.476371527E0
1.138331454E1,-1.385623741E1,-1.974078715E-1,1.226321608E-1
1.139331454E1,-1.317906857E1,2.159522474E-1,-3.242274821E-1
1.140331454E1,-1.200060368E1,7.405785918E-1,-7.501499057E-1
1.141331454E1,-1.059781170E1,1.040877819E0,-1.015154958E0
1.142331454E1,-9.236295700E0,1.173081279E0,-8.727820516E-1
1.143331454E1,-8.320442200E0,1.266401410E0,-6.281159520E-1
1.144331454E1,-7.235297680E0,1.034297585E0,1.698904037E-1
1.145331454E1,-6.317649841E0,6.197410822E-1,9.768698215E-1
1.146331454E1,-6.022136211E0,2.895315289E-1,1.841277003E0
1.147331454E1,-6.248856544E0,5.443671346E-2,2.763710260E0
1.148331454E1,-6.672386169E0,-3.056831062E-1,3.814757586E0
1.149331454E1,-7.027719975E0,-1.531406492E-1,4.594817638E0
1.150331454E1,-7.403393269E0,1.094716340E-1,4.872385025E0
1.151331454E1,-7.909475327E0,4.911268353E-1,4.679762840E0
1.152331454E1,-8.480163574E0,7.728816867E-1,4.157529354E0
1.153331454E1,-9.484550476E0,9.906286001E-1,3.522833109E0
1.154331454E1,-9.925428391E0,1.238883972E0,2.892324448E0
1.155331454E1,-1.009711361E1,1.472782373E0,2.177468538E0
1.156331454E1,-1.010788059E1,1.439282775E0,1.685145378E0
1.157331454E1,-1.019162941E1,1.031904817E0,1.520638824E0
1.158331454E1,-9.990633011E0,5.294120312E-1,1.606780410E0
1.159331454E1,-9.482157707E0,3.768695518E-2,2.172683001E0
1.160331454E1,-8.900702477E0,-7.130611539E-1,2.660220623E0
1.161331454E1,-8.374280930E0,-1.085145116E0,3.340380430E0
1.162331454E1,-7.878368378E0,-1.429113269E0,3.642474174E0
1.163331454E1,-7.365706444E0,-1.916650891E0,3.659224033E0
1.164331454E1,-7.113861561E0,-2.255833626E0,3.964308977E0
1.165331454E1,-7.073781967E0,-2.418545485E0,3.789034605E0
1.166331454E1,-7.011568546E0,-2.437688112E0,3.794418573E0
1.167331454E1,-7.092924595E0,-2.294118643E0,3.749552965E0
1.168331454E1,-7.327421188E0,-2.079362869E0,3.722633839E0
1.169331454E1,-7.595417500E0,-1.864008784E0,3.675973892E0
1.170331454E1,-7.998009682E0,-1.486541033E0,3.656233072E0
1.171331454E1,-8.223533630E0,-1.128215909E0,3.690330744E0
1.172331454E1,-8.296514511E0,-8.841479421E-1,3.764508247E0
1.173331454E1,-8.206783295E0,-6.825526357E-1,3.830909014E0
1.174331454E1,-7.944170952E0,-5.144568682E-1,3.897907972E0
1.175331454E1,-7.682157040E0,-4.420739710E-1,3.999603033E0
1.176331454E1,-7.515855789E0,-3.936193287E-1,4.076771736E0
1.177331454E1,-7.353144169E0,-5.946164131E-1,4.132404804E0
1.178331454E1,-7.581658363E0,-4.564309120E-1,3.972085476E0
1.179331454E1,-7.758727551E0,-4.372883439E-1,3.951746702E0
1.180331454E1,-8.188837051E0,-6.442674994E-1,3.993022680E0
1.181331454E1,-8.952147484E0,-8.949156404E-1,3.812364578E0
1.182331454E1,-9.711270332E0,-8.297112584E-1,3.615555048E0
1.183331454E1,-1.030469036E1,-5.294120312E-1,3.576073408E0
1.184331454E1,-1.066899776E1,-2.763710022E-1,3.629313707E0
1.185331454E1,-1.097707367E1,-1.094716340E-1,3.864408493E0
1.186331454E1,-1.105783176E1,7.716853172E-2,4.345366001E0
1.187331454E1,-1.093878841E1,3.792623878E-1,4.979464054E0
1.188331454E1,-1.066062355E1,7.100701332E-1,5.385047436E0
1.189331454E1,-1.029571724E1,1.137188911E0,5.766702652E0
1.190331454E1,-9.915258408E0,1.219741344E0,5.988636971E0
1.191331454E1,-9.905687332E0,1.415952802E0,5.906084538E0
1.192331454E1,-1.056909752E1,1.682752490E0,5.694319725E0
1.193331454E1,-1.147358418E1,2.858824968E0,5.450251579E0
1.194331454E1,-1.274297714E1,2.410170555E0,5.215157032E0
1.195331454E1,-1.387478256E1,8.464609981E-1,4.138985157E0
1.196331454E1,-1.461177158E1,-3.720839322E-1,2.044667006E0
1.197331454E1,-1.426241970E1,-1.601994753E0,5.030909777E-1
1.198331454E1,-1.317906857E1,-2.758326292E0,-1.310070455E-1
1.199331454E1,-1.223390388E1,-3.479164124E0,-2.913261652E-1
1.200331454E1,-1.095135117E1,-3.826123476E0,-3.517449200E-1
