"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.237499993E-3,-4.119283905E0,-1.701511688E0,7.403604126E0
1.127750000E-2,-4.417164459E0,-1.548679504E0,8.562643890E0
2.131850000E-2,-4.479285278E0,-1.493594055E0,9.046587524E0
3.135850000E-2,-4.328099670E0,-1.240320740E0,8.844657440E0
4.139850001E-2,-4.126468964E0,-9.952803040E-1,8.237819366E0
5.143950001E-2,-4.048630829E0,-9.300160217E-1,8.088130646E0
6.147950000E-2,-4.163741455E0,-9.119036865E-1,8.329877930E0
7.152050000E-2,-4.346661072E0,-9.147477722E-1,8.692723389E0
8.156050000E-2,-4.445904694E0,-9.318122864E-1,8.770711212E0
9.160150000E-2,-4.404141541E0,-9.159452820E-1,8.870254211E0
1.016415000E-1,-4.272864532E0,-8.563691711E-1,8.768166504E0
1.116815000E-1,-4.268523560E0,-8.460406494E-1,8.686286774E0
1.217225000E-1,-4.305945740E0,-8.758287048E-1,8.697812805E0
1.317625000E-1,-4.187841339E0,-9.454339600E-1,8.566685486E0
1.418035000E-1,-4.219874725E0,-9.237290955E-1,8.743018799E0
1.518435000E-1,-4.255201263E0,-8.108638000E-1,8.765023041E0
1.618835000E-1,-4.192481689E0,-8.436456299E-1,8.611143036E0
1.719245000E-1,-4.126918030E0,-9.382489014E-1,8.493637390E0
1.819645000E-1,-4.097429352E0,-9.957293701E-1,8.532107391E0
1.920055000E-1,-4.170178070E0,-1.050365753E0,8.734935608E0
2.020455000E-1,-4.315974884E0,-1.107097778E0,8.873846741E0
2.120855000E-1,-4.305945740E0,-1.075513458E0,8.771459656E0
2.221265000E-1,-4.243974609E0,-1.032552795E0,8.637787628E0
2.321665000E-1,-4.244573364E0,-1.006506958E0,8.757089539E0
2.422075000E-1,-4.167483673E0,-9.003776550E-1,8.792416077E0
2.522475000E-1,-4.093238068E0,-8.174501038E-1,8.657995605E0
2.622885000E-1,-4.057312775E0,-7.948471069E-1,8.615334320E0
2.723285000E-1,-4.072581024E0,-8.610095215E-1,8.681496735E0
2.823685000E-1,-4.070335693E0,-8.910969543E-1,8.678353271E0
2.924095000E-1,-4.111799469E0,-8.955876160E-1,8.574469299E0
3.024495000E-1,-4.290677490E0,-9.168434143E-1,8.745563507E0
3.124905000E-1,-4.484225006E0,-9.276210022E-1,8.994046783E0
3.225305000E-1,-4.450395355E0,-9.015751648E-1,9.017847290E0
3.325705000E-1,-4.310286713E0,-8.403524780E-1,8.803193665E0
3.426115000E-1,-4.184248810E0,-8.616082764E-1,8.628357239E0
3.526515000E-1,-4.119882660E0,-8.669970703E-1,8.612490234E0
3.626925000E-1,-4.138294373E0,-9.407936096E-1,8.701105957E0
3.727325000E-1,-4.215533752E0,-9.702822876E-1,8.878936157E0
3.827725000E-1,-4.180356903E0,-9.065148926E-1,8.953780518E0
3.928135000E-1,-4.028572540E0,-8.771759033E-1,8.756041718E0
4.028535000E-1,-3.886817322E0,-8.499325562E-1,8.572673035E0
4.128945000E-1,-3.847748566E0,-8.674461365E-1,8.562793579E0
4.229345000E-1,-3.780538330E0,-9.098080444E-1,8.582702179E0
4.329745000E-1,-3.720213776E0,-1.042881317E0,8.261619873E0
4.430155000E-1,-4.098028107E0,-9.154962158E-1,8.728199615E0
4.530555000E-1,-4.182901611E0,-8.304730225E-1,8.567433929E0
4.630965000E-1,-3.940256195E0,-8.143066406E-1,8.565188599E0
4.731365000E-1,-3.792962494E0,-7.708969116E-1,7.842341766E0
4.831765000E-1,-3.520079956E0,-7.566764832E-1,7.517966309E0
4.932175000E-1,-3.501069489E0,-9.051676941E-1,7.972720642E0
5.032575000E-1,-4.176914062E0,-1.264869690E0,8.953181763E0
5.132985000E-1,-5.274431763E0,-1.605860596E0,1.001178040E1
5.233385000E-1,-5.108127594E0,-1.297202454E0,9.734257507E0
5.333785000E-1,-4.427792358E0,-9.202862549E-1,8.752449188E0
5.434195000E-1,-3.693120117E0,-6.641688538E-1,7.689210205E0
5.534595000E-1,-3.257525940E0,-6.468049622E-1,6.950047302E0
5.635005000E-1,-3.097508698E0,-8.369096375E-1,6.637197876E0
5.735405000E-1,-3.172203369E0,-9.816586304E-1,6.549929352E0
5.835805000E-1,-3.648961945E0,-1.173409882E0,6.383176117E0
5.936215000E-1,-4.081262970E0,-9.325607300E-1,6.325246582E0
6.036615000E-1,-4.850213928E0,-8.388555908E-1,5.738466797E0
6.137025000E-1,-6.194268951E0,-5.662724304E-1,5.357658691E0
6.237425000E-1,-8.183033295E0,-1.595681763E-1,6.075266418E0
6.337825000E-1,-1.288340881E1,-2.531535645E0,5.997877350E0
6.438235000E-1,-1.342842545E1,-2.367776184E0,2.424208832E0
6.538635000E-1,-1.182765427E1,-1.175505524E0,1.152303772E0
6.639045000E-1,-1.115240845E1,-2.845582581E-1,1.063238983E0
6.739445000E-1,-1.115959351E1,-2.200424194E-2,8.315208435E-1
6.839845000E-1,-1.122485779E1,-3.489244080E-1,1.630409546E0
6.940255000E-1,-1.107711502E1,-5.492079163E-1,2.400408325E0
7.040655000E-1,-1.087458618E1,-2.080673218E-1,2.755170593E0
7.141065000E-1,-1.062640228E1,1.901046753E-1,2.807561646E0
7.241465000E-1,-1.058419006E1,4.761598206E-1,2.875520325E0
7.341865000E-1,-9.886191559E0,2.523751831E-1,3.209924927E0
7.442275000E-1,-9.548493805E0,-4.086502075E-2,3.480562134E0
7.542675000E-1,-9.796827393E0,-1.722917175E-1,3.209026794E0
7.643085000E-1,-9.547895050E0,-2.968327332E-1,3.057541809E0
7.743485000E-1,-9.327852631E0,-4.228706360E-1,2.892734528E0
