"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.643085000E-1,-1.326036453E-2,9.679370373E-2,-1.065066233E-1
7.743485000E-1,1.092287828E-3,5.231172219E-2,-5.509950593E-2
7.843885000E-1,1.074598078E-2,3.162774816E-2,-2.474266663E-2
7.944295000E-1,7.040654309E-3,5.855156854E-2,-1.117001288E-2
8.044695000E-1,5.938372109E-3,1.101218238E-1,5.791926291E-3
8.145105000E-1,2.920357976E-3,1.782980710E-1,3.174139187E-2
8.245505000E-1,-8.408196270E-3,2.461298555E-1,4.662046954E-2
8.345905000E-1,-1.700323075E-2,2.848523557E-1,7.397907227E-2
8.446315000E-1,-2.568140626E-2,3.225475252E-1,1.070110574E-1
8.546715000E-1,-8.209662884E-2,3.713831306E-1,3.572874516E-2
8.647125000E-1,-1.003813595E-1,2.969216704E-1,1.172220893E-2
8.747525000E-1,-9.521570057E-2,2.351152748E-1,3.641676530E-2
8.847925000E-1,-1.095898449E-1,2.161402553E-1,5.425089225E-2
8.948335000E-1,-1.182084233E-1,2.122534513E-1,6.409587711E-2
9.048735000E-1,-1.195083112E-1,1.967213601E-1,6.443995982E-2
9.149145000E-1,-1.200972274E-1,1.701156348E-1,6.941876560E-2
9.249545000E-1,-1.207576916E-1,1.545872837E-1,7.045659423E-2
9.349945000E-1,-1.198212728E-1,1.441989541E-1,6.601574272E-2
9.450355000E-1,-1.205270141E-1,1.426154524E-1,6.517950445E-2
9.550755000E-1,-1.200902238E-1,1.499804258E-1,6.264686584E-2
9.651165000E-1,-1.187125742E-1,1.593963057E-1,6.120796502E-2
9.751565000E-1,-1.138158888E-1,1.629212499E-1,5.876119062E-2
9.851965000E-1,-1.097889245E-1,1.657191664E-1,5.562318861E-2
9.952375000E-1,-1.015499756E-1,1.675840467E-1,4.895674437E-2
1.005277500E0,-9.151066095E-2,1.675068140E-1,4.284026101E-2
1.015318500E0,-8.224747330E-2,1.692946702E-1,3.850308061E-2
1.025358500E0,-7.147738338E-2,1.701492667E-1,4.046849161E-2
1.035398500E0,-6.236775219E-2,1.744125932E-1,4.216777161E-2
1.045439500E0,-5.521237105E-2,1.839240789E-1,4.304182157E-2
1.055479500E0,-4.821968451E-2,2.002256811E-1,4.311604053E-2
1.065520500E0,-3.693240881E-2,2.086271495E-1,4.699599743E-2
1.075560417E0,-3.002523258E-2,2.104966938E-1,4.428117350E-2
1.085600417E0,-2.108127251E-2,2.085952014E-1,3.968854994E-2
1.095641417E0,-5.320599303E-3,2.025382966E-1,3.293100744E-2
1.105681417E0,4.180494230E-3,1.846945882E-1,2.503100783E-2
1.115721417E0,1.328499522E-2,1.704035401E-1,1.247862913E-2
1.125762417E0,1.972931251E-2,1.613240242E-1,5.319550401E-4
1.135802417E0,2.896521427E-2,1.551299840E-1,-4.597366787E-3
1.145843417E0,3.440285847E-2,1.498982012E-1,-8.366804570E-3
1.155883417E0,3.969616815E-2,1.483625472E-1,-1.261898316E-2
1.165923417E0,4.322884977E-2,1.453576982E-1,-1.531223767E-2
1.175964417E0,4.481190443E-2,1.459706277E-1,-1.771252789E-2
1.186004417E0,4.565612599E-2,1.512404978E-1,-2.049526572E-2
1.196045417E0,4.159687459E-2,1.610999852E-1,-1.884149946E-2
1.206085417E0,3.397783637E-2,1.728391945E-1,-1.696290448E-2
1.216125417E0,2.589318529E-2,1.835660040E-1,-7.454424165E-3
1.226166417E0,1.888134889E-2,2.005290091E-1,2.975047333E-3
1.236206417E0,9.792874567E-3,2.065753192E-1,1.335159037E-2
1.246246417E0,1.530683367E-3,2.048985958E-1,1.931920275E-2
1.256287417E0,-2.696636831E-3,1.969098300E-1,2.111806720E-2
1.266327417E0,-5.485499278E-3,1.767363995E-1,2.310372144E-2
1.276368417E0,-8.919875138E-3,1.506334841E-1,2.409522049E-2
1.286408417E0,-1.095612813E-2,1.259497106E-1,2.673121728E-2
1.296448417E0,-2.306410670E-2,9.245653450E-2,2.476190776E-2
1.306489417E0,-3.177184239E-2,5.796913058E-2,1.972214319E-2
1.316529417E0,-4.697675817E-3,1.211455092E-1,-1.206313632E-2
1.326570417E0,-2.778887935E-2,9.631446004E-2,-2.491661534E-2
1.336610417E0,-7.494118065E-2,6.239650398E-2,1.788304932E-2
1.346650417E0,-1.629261523E-1,5.065835640E-2,6.770467013E-2
1.356691417E0,-1.927846372E-1,-8.651901968E-3,5.301304534E-2
1.366731417E0,-1.730617881E-1,-1.546612978E-1,2.945232578E-2
1.376771417E0,-3.906517476E-2,-2.425711155E-1,2.307359874E-2
1.386812417E0,1.621179879E-1,-2.679960430E-1,1.166887954E-2
1.396852417E0,1.834810674E-1,-3.123773634E-1,-8.355212398E-3
1.406893417E0,5.231105164E-2,-2.794841230E-1,-2.133119851E-2
1.416933417E0,-9.105732292E-2,-1.821665168E-1,-2.076945268E-2
1.426973417E0,-2.305371910E-1,-1.171669960E-1,1.511690952E-2
1.437014417E0,-3.013331294E-1,-6.446749717E-2,5.192374066E-2
1.447054417E0,-2.495937645E-1,-2.647457644E-2,4.200186580E-2
1.457095417E0,-1.409307569E-1,-1.158398204E-2,3.568034247E-2
1.467135417E0,-6.430095434E-2,-2.217990160E-2,3.385847434E-2
1.477175417E0,-1.581679657E-2,-4.424565658E-2,2.162373252E-2
1.487216417E0,-1.840260345E-3,-9.250559658E-2,7.868238725E-3
1.497256417E0,5.124631338E-3,-1.407845765E-1,3.747789189E-3
1.507296417E0,1.393250376E-2,-1.843041033E-1,7.024010178E-3
1.517337417E0,2.094882354E-2,-2.103603184E-1,1.520046219E-2
1.527377417E0,3.237165138E-2,-1.897032559E-1,1.870331727E-2
1.537418417E0,2.361620590E-2,-1.192508489E-1,8.436450735E-3
1.547458417E0,3.168188501E-3,-1.711542904E-2,-1.914723543E-3
1.557498417E0,-2.403486334E-2,9.020236880E-2,-1.142459549E-2
1.567539417E0,-5.337544531E-2,1.881198734E-1,-2.307059802E-2
1.577579417E0,-6.852404773E-2,2.637510598E-1,-3.491722792E-2
1.587619417E0,-6.929662824E-2,2.974192500E-1,-4.787483811E-2
1.597660417E0,-5.405586585E-2,2.765053511E-1,-5.448169634E-2
1.607700417E0,-2.749722824E-2,2.113068849E-1,-5.382815748E-2
1.617741417E0,-4.309531301E-3,1.284347028E-1,-4.411950335E-2
1.627781417E0,1.149419975E-2,5.532081425E-2,-2.832988836E-2
1.637821417E0,1.550742704E-2,5.399526563E-3,-1.551421825E-2
1.647862417E0,1.228020806E-2,-1.813323051E-2,1.630945597E-3
1.657902417E0,7.424742915E-3,-2.986544929E-2,1.578189619E-2
1.667942417E0,-2.888880903E-3,-3.966854513E-2,2.889343910E-2
1.677983417E0,-4.512209911E-3,-6.300203502E-2,3.575766087E-2
1.688023417E0,-6.208377425E-3,-8.418534696E-2,3.745995089E-2
1.698064417E0,-3.024904057E-3,-8.413289487E-2,3.417530656E-2
1.708104417E0,2.529118443E-3,-7.027992606E-2,2.770063095E-2
1.718144417E0,1.100508682E-2,-4.841230437E-2,1.263193134E-2
1.728185417E0,1.366558485E-2,-2.390190400E-2,-1.345403027E-3
1.738225417E0,1.259045396E-2,-6.713262293E-3,-1.207297202E-2
1.748266417E0,9.422358125E-3,-2.142478712E-3,-1.816628315E-2
1.758306417E0,7.596748881E-3,6.078233942E-3,-2.269321308E-2
1.768346417E0,5.268879700E-3,9.010907263E-3,-2.115816809E-2
1.778387417E0,3.625078592E-3,9.072427638E-3,-1.279895566E-2
1.788427417E0,1.764594344E-3,6.525114179E-3,-6.454241462E-3
1.798467417E0,-7.306279149E-4,-4.429336637E-3,6.903182948E-4
1.808508417E0,-2.873673569E-3,-2.369943634E-2,1.063189842E-2
1.818548417E0,-1.115286350E-2,-3.660684079E-2,1.859793067E-2
1.828588417E0,-1.928376034E-2,-4.612630978E-2,2.542760782E-2
1.838629417E0,-2.872881666E-2,-4.435697570E-2,3.227540478E-2
1.848669417E0,-3.479736298E-2,-3.976036236E-2,3.790186346E-2
1.858710417E0,-5.013623461E-2,-3.149810433E-2,4.196123779E-2
1.868750417E0,-5.181136355E-2,-2.494752780E-2,3.945387155E-2
1.878790417E0,-5.289326236E-2,-2.907236107E-2,3.692297637E-2
1.888831417E0,-4.921064526E-2,-3.771059215E-2,3.177481890E-2
1.898871417E0,-4.669718817E-2,-5.602974445E-2,2.638111636E-2
1.908911417E0,-4.128964245E-2,-7.676005363E-2,2.155307122E-2
1.918952417E0,-4.869491234E-2,-9.296332300E-2,1.745410264E-2
1.928992417E0,-4.690633342E-2,-9.903825819E-2,1.622425579E-2
1.939033417E0,-4.060684517E-2,-9.593833983E-2,1.841027290E-2
1.949073417E0,-2.745056152E-2,-8.843275905E-2,1.710638963E-2
1.959113417E0,-3.678440675E-2,-8.570807427E-2,1.997248270E-2
1.969154417E0,-3.723075241E-2,-6.972271949E-2,1.911068521E-2
1.979194417E0,-3.035039082E-2,-5.436260253E-2,1.727852412E-2
1.989234417E0,-3.468841314E-2,-4.519467056E-2,1.652325131E-2
1.999275417E0,-3.444526717E-2,-3.187061101E-2,1.393572334E-2
2.009315417E0,-3.334724531E-2,-2.461749315E-2,1.173728425E-2
2.019356417E0,-3.327909112E-2,-2.834285609E-2,1.171713229E-2
2.029396417E0,-3.238533437E-2,-3.334826976E-2,1.106891874E-2
2.039436417E0,-3.106203675E-2,-3.891440853E-2,8.849793114E-3
2.049477417E0,-3.011927754E-2,-4.194162413E-2,1.092226524E-2
2.059517417E0,-2.757766284E-2,-4.166898504E-2,1.149494015E-2
2.069557417E0,-2.925492078E-2,-4.114647210E-2,1.333651599E-2
2.079598250E0,-2.697472274E-2,-4.306687787E-2,1.524493750E-2
2.089638250E0,-1.806894504E-2,-4.107482731E-2,1.335604303E-2
2.099679250E0,-2.291282639E-2,-5.190603808E-2,1.271279249E-2
2.109719250E0,-3.182775527E-2,-4.681433737E-2,7.315363735E-3
2.119759250E0,-3.171711415E-2,-3.823962808E-2,4.277060740E-3
2.129800250E0,-3.887329623E-2,-3.628406674E-2,4.569476005E-3
2.139840250E0,-3.653505072E-2,-2.757759765E-2,3.097191220E-3
2.149880250E0,-3.838807717E-2,-1.817291044E-2,4.372579046E-3
2.159921250E0,-3.911688551E-2,-6.935437210E-3,7.056693546E-3
2.169961250E0,-3.967721388E-2,-6.542887539E-3,8.859121241E-3
2.180002250E0,-3.582195193E-2,-8.129328489E-3,8.437442593E-3
2.190042250E0,-3.277662769E-2,-5.807851441E-3,5.977747496E-3
2.200082250E0,-3.298076987E-2,-3.620886710E-4,6.437506061E-3
2.210123250E0,-2.910880186E-2,-2.911266405E-3,3.811097005E-3
2.220163250E0,-3.030041978E-2,-8.971686475E-3,8.939715102E-3
2.230203250E0,-2.466543950E-2,-1.357256435E-2,1.546898670E-2
2.240244250E0,-3.051371127E-2,-1.744001172E-2,1.977639459E-2
2.250284250E0,-3.354092687E-2,-9.247596376E-3,2.188881300E-2
2.260324250E0,-3.393195570E-2,-2.324041910E-3,2.608356066E-2
2.270365250E0,-3.885001317E-2,3.570865374E-3,2.769237570E-2
2.280405250E0,-4.551643878E-2,4.142252728E-3,2.975382283E-2
2.290446250E0,-5.066832528E-2,3.793112468E-3,3.509026393E-2
2.300486250E0,-5.549082533E-2,7.409280166E-3,3.939501569E-2
2.310526250E0,-6.100649387E-2,7.734985091E-3,4.728090018E-2
2.320567250E0,-6.268879026E-2,7.383047603E-3,5.070750043E-2
2.330607250E0,-6.374633312E-2,3.765942529E-3,5.333337560E-2
2.340647250E0,-6.596300006E-2,-1.377550885E-3,5.187520385E-2
2.350688250E0,-6.604050100E-2,-9.506849572E-3,4.915132374E-2
2.360728250E0,-6.048883870E-2,-1.522698812E-2,4.487188905E-2
2.370769250E0,-5.889227614E-2,-2.316666953E-2,3.817457333E-2
2.380809250E0,-6.263220310E-2,-1.519982144E-2,3.032667935E-2
2.390849250E0,-5.766167864E-2,-5.218294915E-3,2.312202938E-2
2.400890250E0,-5.783744901E-2,-2.610867377E-4,2.115368657E-2
2.410930250E0,-5.453752354E-2,2.477974398E-3,1.924419962E-2
2.420970250E0,-5.440131202E-2,4.059222993E-3,1.611428149E-2
2.431011250E0,-5.423247069E-2,7.300023921E-3,1.681762189E-2
2.441051250E0,-5.372959003E-2,8.327869698E-3,1.269531623E-2
2.451092250E0,-5.357113108E-2,4.111552611E-3,8.416148834E-3
