"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.575607917E-1,6.293262541E-2,3.328474984E-2,-4.542994127E-2
7.676007917E-1,5.015400052E-2,1.582501642E-2,-4.742114618E-2
7.776407917E-1,4.863892868E-2,-1.731340308E-3,2.167181112E-3
7.876807917E-1,5.212524906E-2,-1.903624646E-2,3.024777398E-2
7.977207917E-1,4.874916002E-2,-3.276217729E-2,3.640287369E-2
8.077607917E-1,5.293946341E-2,-3.507806361E-2,3.634027019E-2
8.178007917E-1,6.627870351E-2,-3.349641338E-2,2.493661642E-2
8.278407917E-1,6.940623373E-2,-3.665206581E-2,1.961890608E-2
8.378807917E-1,8.396439999E-2,-5.079291761E-2,2.913944051E-2
8.479207917E-1,1.003669873E-1,-6.298726052E-2,-5.545197637E-4
8.579607917E-1,9.201824665E-2,-6.345731020E-2,5.895742215E-4
8.680007917E-1,9.453452379E-2,-4.413438588E-2,-4.480942152E-3
8.780407917E-1,9.292970598E-2,-2.887207456E-2,-1.608912833E-2
8.880807917E-1,9.045366198E-2,-2.500930242E-2,-1.554115023E-2
8.981207917E-1,8.403464407E-2,-2.554619685E-2,-1.761495322E-2
9.081607917E-1,8.001407236E-2,-2.077247947E-2,-1.624022797E-2
9.182007917E-1,7.016277313E-2,-1.184369996E-2,-1.614382304E-2
9.282417917E-1,6.685841084E-2,-1.281016320E-2,-1.575581729E-2
9.382817917E-1,6.494332850E-2,-1.953491010E-2,-1.286708843E-2
9.483217917E-1,6.247134879E-2,-2.850153111E-2,-9.743169881E-3
9.583617917E-1,5.624860898E-2,-2.995162457E-2,-6.319143344E-3
9.684017917E-1,4.965989664E-2,-3.085840493E-2,-3.855731571E-3
9.784417917E-1,4.140675813E-2,-2.908021212E-2,-2.010959899E-3
9.884817917E-1,3.417802602E-2,-1.688814163E-2,3.261148464E-3
9.985217917E-1,2.541888878E-2,2.457593335E-3,3.519741353E-3
1.008561792E0,1.740232483E-2,-4.406000953E-4,-2.694871509E-4
1.018601792E0,1.414314844E-2,-2.067689598E-2,-3.943893826E-4
1.028641792E0,9.814172052E-3,-3.079032153E-2,-1.552523347E-3
1.038681792E0,5.707045086E-3,-3.761067614E-2,1.296526287E-3
1.048721792E0,3.058844944E-3,-3.671542183E-2,5.838633049E-3
1.058761792E0,-5.149816629E-3,-3.198298439E-2,1.235458907E-2
