"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.222999989E-3,-9.880952454E0,-5.005590820E-1,-3.082090759E-1
7.817000005E-3,-9.399852905E0,-6.506968689E-1,-3.787124634E-1
1.785800001E-2,-9.236692200E0,-7.318281555E-1,-1.842668152E-1
2.789800000E-2,-9.603429565E0,-8.226892090E-1,-1.228944397E-1
3.793900000E-2,-9.793234863E0,-8.631051636E-1,-1.722917175E-1
4.797900000E-2,-9.833650818E0,-8.412506104E-1,-3.020718384E-1
5.801899999E-2,-9.820777588E0,-8.358618164E-1,-3.797602844E-1
6.805999999E-2,-9.798024902E0,-8.523275757E-1,-4.709207153E-1
7.810000001E-2,-9.745933228E0,-7.857160950E-1,-5.409750366E-1
8.814000001E-2,-9.678124237E0,-5.029541016E-1,-5.927673340E-1
9.818100001E-2,-9.778265991E0,-4.885839844E-1,-6.251000977E-1
1.082210000E-1,-9.781559143E0,-5.219645691E-1,-5.668711853E-1
1.182620000E-1,-9.735155640E0,-5.334906006E-1,-5.087919617E-1
1.283020000E-1,-9.721983032E0,-5.321434021E-1,-5.367837524E-1
1.383420000E-1,-9.720486145E0,-6.066883850E-1,-5.789959717E-1
1.483830000E-1,-9.729766846E0,-6.712042236E-1,-6.045927429E-1
1.584230000E-1,-9.724527740E0,-6.932084656E-1,-6.307882690E-1
1.684640000E-1,-9.725575562E0,-7.313790894E-1,-6.233038330E-1
1.785040000E-1,-9.718689880E0,-7.252418518E-1,-6.414161682E-1
1.885440000E-1,-9.716594238E0,-7.339237976E-1,-6.204597473E-1
1.985850000E-1,-9.723629608E0,-7.189549255E-1,-6.192622375E-1
2.086250000E-1,-9.721084900E0,-6.761439514E-1,-6.459068298E-1
2.186650000E-1,-9.712552643E0,-6.691085815E-1,-6.493496704E-1
2.287060000E-1,-9.756112061E0,-6.403683472E-1,-6.771917725E-1
2.387460000E-1,-9.725575562E0,-6.457571411E-1,-7.080276489E-1
2.487870000E-1,-9.727970581E0,-6.468049622E-1,-7.342231750E-1
2.588270000E-1,-9.732760620E0,-6.664141846E-1,-7.090754700E-1
2.688670000E-1,-9.716294861E0,-6.700067139E-1,-7.253915405E-1
2.789080000E-1,-9.689949646E0,-6.599775696E-1,-7.364685059E-1
2.889480000E-1,-9.663754120E0,-6.599775696E-1,-7.481442261E-1
2.989880000E-1,-9.675579529E0,-6.647676086E-1,-7.427554321E-1
3.090290000E-1,-9.731862488E0,-6.719526672E-1,-6.985972595E-1
3.190690000E-1,-9.736502838E0,-6.792874146E-1,-6.572831726E-1
3.291100000E-1,-9.754315796E0,-6.595285034E-1,-6.313870239E-1
3.391500000E-1,-9.708810425E0,-6.409671021E-1,-6.201603699E-1
3.491900000E-1,-9.686806183E0,-6.785389709E-1,-6.378236389E-1
3.592310000E-1,-9.681716766E0,-6.372248840E-1,-6.285429382E-1
3.692710000E-1,-9.714199219E0,-6.484515381E-1,-6.505471802E-1
3.793110000E-1,-9.727820892E0,-6.536906433E-1,-6.607260132E-1
3.893520000E-1,-9.760902100E0,-6.735992432E-1,-6.310876465E-1
3.993920000E-1,-9.786199493E0,-6.586303711E-1,-6.435118103E-1
4.094330000E-1,-9.782307587E0,-6.463558960E-1,-6.679110718E-1
4.194730000E-1,-9.754315796E0,-6.420149231E-1,-6.343807983E-1
4.295130000E-1,-9.768087158E0,-6.345304871E-1,-5.694158936E-1
4.395540000E-1,-9.733059998E0,-5.971083069E-1,-5.456153870E-1
4.495940000E-1,-9.710007935E0,-5.846841431E-1,-6.126759338E-1
4.596340000E-1,-9.726324005E0,-5.903723145E-1,-6.686595154E-1
4.696750000E-1,-9.727222137E0,-5.986051941E-1,-7.354206848E-1
4.797141250E-1,-9.732610931E0,-5.954617310E-1,-6.764433289E-1
4.897551250E-1,-9.775870972E0,-5.863307190E-1,-6.468049622E-1
4.997951250E-1,-9.775421906E0,-5.909710693E-1,-6.535409546E-1
5.098351250E-1,-9.802216187E0,-5.707630920E-1,-6.773414612E-1
5.198761250E-1,-9.837542725E0,-5.379812622E-1,-7.279362488E-1
5.299161250E-1,-9.854607239E0,-5.086422729E-1,-7.253915405E-1
5.399561250E-1,-9.848020935E0,-4.796026611E-1,-6.939569092E-1
5.499971250E-1,-9.779164124E0,-4.578977966E-1,-6.339317322E-1
5.600371250E-1,-9.721683655E0,-4.671784973E-1,-5.514532471E-1
5.700771250E-1,-9.672436066E0,-4.507127380E-1,-5.207670593E-1
5.801181250E-1,-9.645641785E0,-4.731660461E-1,-4.808001709E-1
5.901581250E-1,-9.652377777E0,-4.602928162E-1,-4.543052673E-1
6.001991250E-1,-9.684411163E0,-4.372407532E-1,-4.493655396E-1
6.102391250E-1,-9.720037079E0,-4.475692749E-1,-4.340972900E-1
6.202791250E-1,-9.744436340E0,-4.402345276E-1,-4.269122314E-1
6.303201250E-1,-9.775421906E0,-4.257147217E-1,-4.087998962E-1
6.403601250E-1,-9.798473969E0,-4.014651489E-1,-4.090992737E-1
6.504001250E-1,-9.830806732E0,-3.984713745E-1,-4.132905579E-1
6.604411250E-1,-9.837393036E0,-4.099974060E-1,-4.285588074E-1
6.704811250E-1,-9.823471985E0,-4.170327759E-1,-4.376898193E-1
6.805221250E-1,-9.768087158E0,-4.149371338E-1,-3.707789612E-1
6.905621250E-1,-9.746981049E0,-4.207749939E-1,-2.469863892E-1
7.006021250E-1,-9.730215912E0,-4.652325439E-1,-1.002914429E-1
7.106431250E-1,-9.700128479E0,-4.550537109E-1,-1.945953369E-2
7.206831250E-1,-9.688003693E0,-4.486170959E-1,2.260299683E-2
7.307231250E-1,-9.706415405E0,-4.525090027E-1,2.694396973E-2
7.407641250E-1,-9.667496338E0,-4.128414917E-1,-1.167572021E-2
7.508041250E-1,-9.708061981E0,-3.927832031E-1,-2.694396973E-3
7.608441250E-1,-9.764045563E0,-3.632945251E-1,-8.981323242E-4
7.708851250E-1,-9.781708832E0,-3.417393494E-1,3.637435913E-2
7.809251250E-1,-9.806557159E0,-3.992198181E-1,1.158590698E-1
7.909661250E-1,-9.910441132E0,-4.528083801E-1,1.704954529E-1
8.010061250E-1,-9.982591095E0,-4.930746460E-1,2.779719543E-1
8.110461250E-1,-9.983339539E0,-5.557942200E-1,2.899470520E-1
8.210871250E-1,-1.002076172E1,-6.779402161E-1,2.953358459E-1
8.311271250E-1,-1.002974304E1,-7.581733704E-1,2.158511353E-1
8.411671250E-1,-9.918674011E0,-6.227050781E-1,9.145980835E-2
8.512081250E-1,-9.902807007E0,-5.623805237E-1,1.086740112E-1
8.612481250E-1,-9.883946228E0,-5.599855042E-1,1.469943237E-1
8.712891250E-1,-9.818083191E0,-5.315446472E-1,1.845661926E-1
8.813291250E-1,-9.742939453E0,-4.803511047E-1,2.405497742E-1
8.913691250E-1,-9.701625366E0,-4.505630493E-1,2.695893860E-1
9.014101250E-1,-9.684710541E0,-4.390370178E-1,2.968327332E-1
9.114501250E-1,-9.685758362E0,-4.354444885E-1,3.043171692E-1
9.214901250E-1,-9.674531708E0,-4.403842163E-1,2.839595032E-1
9.315311250E-1,-9.697134705E0,-4.794529724E-1,2.305206299E-1
9.415711250E-1,-9.769134979E0,-5.300477600E-1,1.889071655E-1
9.516111250E-1,-9.812993774E0,-5.944139099E-1,1.013392639E-1
9.616521250E-1,-9.848769379E0,-6.129753113E-1,6.750961304E-2
9.716921250E-1,-9.839488678E0,-6.044430542E-1,4.715194702E-2
9.817331250E-1,-9.882149963E0,-5.794450378E-1,7.634124756E-2
9.917731250E-1,-9.895322571E0,-5.504054260E-1,1.573228455E-1
1.001813125E0,-9.836794281E0,-5.013075256E-1,2.173480225E-1
1.011854125E0,-9.796078949E0,-4.373904419E-1,2.254312134E-1
1.021894125E0,-9.753567352E0,-3.996688843E-1,2.484832764E-1
1.031934125E0,-9.662257233E0,-3.851490784E-1,2.707868958E-1
1.041975125E0,-9.595496063E0,-3.933819580E-1,2.395019531E-1
1.052015125E0,-9.559570770E0,-3.809577942E-1,2.314187622E-1
1.062055125E0,-9.510173492E0,-3.576063538E-1,2.028282166E-1
1.072096125E0,-9.525441742E0,-3.604504395E-1,1.814227295E-1
1.082136125E0,-9.556576996E0,-3.716770935E-1,2.510279846E-1
1.092177125E0,-9.578431549E0,-3.540138245E-1,3.019221497E-1
1.102217125E0,-9.589658203E0,-2.965333557E-1,3.379971313E-1
1.112257125E0,-9.623787231E0,-2.460882568E-1,3.143463135E-1
1.122298125E0,-9.643396454E0,-1.776805115E-1,2.779719543E-1
1.132338125E0,-9.662706299E0,-1.164578247E-1,2.118095398E-1
1.142378125E0,-9.762548676E0,-9.205856323E-2,1.209484863E-1
1.152419125E0,-9.917775879E0,-9.774673462E-2,2.709365845E-2
1.162459125E0,-1.002674927E1,-1.462458801E-1,-3.757186890E-2
1.172499125E0,-1.012180161E1,-2.116598511E-1,-2.125579834E-2
1.182540125E0,-1.015578094E1,-3.245251465E-1,-3.592529297E-3
1.192580125E0,-1.009021729E1,-3.962260437E-1,-2.784210205E-2
1.202621125E0,-9.997559967E0,-4.327500916E-1,1.945953369E-2
1.212661125E0,-9.948162689E0,-4.802014160E-1,9.864486694E-2
1.222701125E0,-9.846973114E0,-4.716691589E-1,8.831634521E-2
1.232742125E0,-9.719288635E0,-4.769082642E-1,1.317260742E-1
1.242782125E0,-9.681567078E0,-4.685256958E-1,1.657054138E-1
1.252822125E0,-9.653275909E0,-4.189787292E-1,1.880090332E-1
1.262863125E0,-9.719288635E0,-4.165837097E-1,2.170486450E-1
1.272903125E0,-9.804760895E0,-4.409829712E-1,1.444496155E-1
1.282943125E0,-9.825567627E0,-4.513114929E-1,5.059478760E-2
1.292984125E0,-9.847571869E0,-4.387376404E-1,-7.484436035E-2
1.303024125E0,-9.983938293E0,-4.864883423E-1,-1.311273193E-1
1.313064125E0,-1.009560608E1,-4.894821167E-1,-1.919009399E-1
1.323105125E0,-1.015233810E1,-5.165757751E-1,-1.996847534E-1
1.333145125E0,-1.012958542E1,-5.514532471E-1,-1.453477478E-1
1.343186125E0,-1.014410522E1,-6.324348450E-1,-3.008743286E-2
1.353226125E0,-1.006611740E1,-6.800358582E-1,5.328918457E-2
1.363266125E0,-9.915680237E0,-6.744973755E-1,1.140628052E-1
1.373307125E0,-9.809101868E0,-6.951544189E-1,2.493814087E-1
1.383347125E0,-9.665849762E0,-6.298901367E-1,3.591032410E-1
1.393387125E0,-9.599238281E0,-6.129753113E-1,4.481680298E-1
1.403428125E0,-9.553583221E0,-5.914201355E-1,4.790039062E-1
1.413468125E0,-9.542655945E0,-5.337899780E-1,5.565426636E-1
1.423508125E0,-9.505233765E0,-4.830455017E-1,5.887257385E-1
1.433549125E0,-9.574539642E0,-5.354365540E-1,6.120771790E-1
1.443589125E0,-9.620494080E0,-5.312452698E-1,6.111790466E-1
1.453629125E0,-9.650431824E0,-5.231620789E-1,6.524931335E-1
1.463670125E0,-9.658814392E0,-5.495072937E-1,6.496490479E-1
1.473710125E0,-9.691147156E0,-6.551875305E-1,6.610253906E-1
1.483751375E0,-9.691596222E0,-7.285350037E-1,6.499484253E-1
1.493791375E0,-9.712702332E0,-7.005432129E-1,6.475534058E-1
1.503831375E0,-9.705666962E0,-7.303312683E-1,7.478448486E-1
1.513872375E0,-9.698182526E0,-7.234455872E-1,7.062313843E-1
1.523912375E0,-9.731114044E0,-7.911048889E-1,7.258406067E-1
1.533952375E0,-9.787397003E0,-9.126521301E-1,7.102729797E-1
1.543993375E0,-9.772128754E0,-8.446934509E-1,6.306385803E-1
1.554033375E0,-9.768536224E0,-8.087681580E-1,7.379653931E-1
1.564073375E0,-9.649234314E0,-7.209008789E-1,9.505233765E-1
1.574114375E0,-9.539362793E0,-6.545887756E-1,9.277706909E-1
1.584154375E0,-9.571695557E0,-7.143145752E-1,7.276368713E-1
1.594194375E0,-9.713899841E0,-7.524851990E-1,8.705895996E-1
1.604235375E0,-9.578880615E0,-7.607180786E-1,1.005908203E0
1.614275375E0,-9.166787567E0,-7.033872986E-1,1.148411865E0
1.624315375E0,-8.859027557E0,-6.994953918E-1,1.171164551E0
1.634356375E0,-9.224866791E0,-9.922865295E-1,1.226250000E0
1.644396375E0,-9.216783600E0,-1.174008636E0,9.933343506E-1
1.654437375E0,-9.297166443E0,-1.261127472E0,1.054856415E0
1.664477375E0,-9.708810425E0,-1.290765839E0,1.133293304E0
